0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-29.199999999999992	-29.199999999999992	-50.499999999999986	-50.499999999999986	-61.999999999999986	-54.09999999999999	-71.39999999999998	-63.499999999999986	
-58.399999999999984	-58.399999999999984	-100.99999999999997	-99.99999999999997	-138.99999999999997	-138.99999999999997	-175.79999999999995	-146.19999999999996	
-87.59999999999998	-87.59999999999998	-151.49999999999997	-149.99999999999997	-211.79999999999995	-208.49999999999994	-268.79999999999995	-268.79999999999995	
-116.80000000000001	-116.80000000000001	-227.20000000000002	-199.60000000000002	-312.40000000000003	-310.0	-395.20000000000005	-385.20000000000005	
-146.0	-146.0	-284.0	-249.5	-391.5	-369.0	-495.0	-485.0	
-175.2	-175.2	-340.8	-299.4	-469.79999999999995	-442.8	-594.0	-582.0	
14.600000000000001	14.600000000000001	25.0	25.0	34.6	34.6	34.6	34.6	
7.299999999999998	7.299999999999998	12.499999999999996	12.499999999999996	17.299999999999997	17.299999999999997	17.299999999999997	17.299999999999997	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-10.699999999999998	-10.699999999999998	-18.899999999999995	-18.899999999999995	-25.499999999999993	-24.599999999999994	-31.199999999999992	-25.999999999999993	
-21.399999999999995	-21.399999999999995	-37.79999999999999	-37.79999999999999	-50.999999999999986	-49.19999999999999	-62.399999999999984	-51.999999999999986	
-32.1	-32.1	-60.30000000000001	-54.00000000000001	-84.9	-82.20000000000002	-106.80000000000001	-106.80000000000001	
-42.800000000000004	-42.800000000000004	-80.4	-72.0	-113.2	-109.60000000000001	-142.4	-133.20000000000002	
-53.5	-53.5	-100.5	-90.0	-141.5	-137.0	-178.0	-166.5	
3.3	3.3	6.0	6.0	6.8999999999999995	6.8999999999999995	6.8999999999999995	6.8999999999999995	
2.1999999999999993	2.1999999999999993	3.999999999999999	3.999999999999999	4.599999999999999	4.599999999999999	4.599999999999999	4.599999999999999	
2.1999999999999993	2.1999999999999993	3.499999999999999	3.499999999999999	4.299999999999999	3.6999999999999993	4.899999999999999	4.499999999999999	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-2.1999999999999993	-2.1999999999999993	-3.6999999999999993	-3.6999999999999993	-4.899999999999999	-4.899999999999999	-5.799999999999999	-5.399999999999999	
-4.400000000000001	-4.400000000000001	-7.600000000000002	-7.200000000000003	-10.200000000000003	-10.200000000000003	-12.600000000000005	-11.400000000000004	
-6.600000000000001	-6.600000000000001	-11.700000000000001	-10.8	-15.900000000000002	-15.900000000000002	-19.500000000000004	-17.1	
-8.8	-8.8	-15.600000000000001	-14.4	-21.200000000000003	-21.200000000000003	-26.0	-22.8	
4.3999999999999995	4.3999999999999995	7.999999999999999	7.999999999999999	9.2	9.2	9.2	9.2	
3.2999999999999994	3.2999999999999994	5.999999999999998	5.999999999999998	6.899999999999999	6.899999999999999	6.899999999999999	6.899999999999999	
4.399999999999999	4.399999999999999	6.999999999999998	6.999999999999998	8.599999999999998	7.399999999999999	9.799999999999997	8.999999999999998	
2.1999999999999993	2.1999999999999993	3.6999999999999993	3.6999999999999993	4.899999999999999	4.199999999999999	5.499999999999999	5.399999999999999	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-2.200000000000002	-2.200000000000002	-3.8000000000000034	-3.600000000000003	-5.100000000000005	-5.100000000000005	-6.300000000000006	-5.700000000000005	
-4.400000000000001	-4.400000000000001	-7.8000000000000025	-7.200000000000003	-10.600000000000003	-10.600000000000003	-13.000000000000004	-11.400000000000004	
-6.600000000000001	-6.600000000000001	-11.700000000000001	-10.8	-15.900000000000002	-15.900000000000002	-19.500000000000004	-17.1	
