0.4	0.0	0.0	(0.4, 0.0)	161	0	{}	0	0.0	{}	0	0.0	{}	0	0.0	{}	0	0.0
0.4	0.1	0.04000000000000001	(0.4, 0.04000000000000001)	161	1	{739}	2565	923.4	{739}	2565	923.4	{739}	2565	923.4	{739}	2565	923.4
0.4	0.2	0.08000000000000002	(0.4, 0.08000000000000002)	161	2	(301,)	24256	7761.92	{739, 301}	24256	7761.92	{739, 301}	26139	8364.48	{739, 301}	26139	8364.48
0.4	0.30000000000000004	0.12000000000000002	(0.4, 0.12000000000000002)	161	3	(301,)	24256	6791.68	{301, 677}	24256	6791.68	(301, 677)	27949	7825.720000000001	{301, 677}	27949	7825.720000000001
0.4	0.4	0.16000000000000003	(0.4, 0.16000000000000003)	161	8	(301,)	24256	5821.44	{301, 63}	24256	5821.44	(301, 63)	33759	8102.16	{301, 63}	33759	8102.16
0.4	0.5	0.2	(0.4, 0.2)	161	10	(301,)	24256	4851.2	{301, 63}	24256	4851.2	(301, 63)	33759	6751.8	{301, 63}	33759	6751.8
0.4	0.6000000000000001	0.24000000000000005	(0.4, 0.24000000000000005)	161	13	(301,)	24256	3880.9599999999996	{301, 63}	24256	3880.9599999999996	(301, 63)	33759	5401.44	{301, 63}	33759	5401.44
0.4	0.7000000000000001	0.28	(0.4, 0.28)	161	25	(301,)	24256	2910.72	{301, 63}	24256	2910.72	(301, 63)	33759	4051.08	{301, 63}	33759	4051.08
0.4	0.8	0.32000000000000006	(0.4, 0.32000000000000006)	161	32	(301,)	24256	1940.479999999999	{104, 301}	24256	1940.479999999999	(301, 104)	37007	2960.5599999999986	{104, 301}	37007	2960.5599999999986
0.4	0.9	0.36000000000000004	(0.4, 0.36000000000000004)	161	45	(301,)	24256	970.2399999999996	{104, 301}	24256	970.2399999999996	(301, 104)	37007	1480.2799999999993	{104, 301}	37007	1480.2799999999993
0.4	1.0	0.4	(0.4, 0.4)	161	60	(301,)	24256	0.0	{104, 301}	24256	0.0	(301, 104)	37007	0.0	{104, 301}	37007	0.0
0.5	0.0	0.0	(0.5, 0.0)	109	0	{}	0	0.0	{}	0	0.0	{}	0	0.0	{}	0	0.0
0.5	0.1	0.05	(0.5, 0.05)	109	2	(301,)	12310	5539.5	{739, 301}	12310	5539.5	{739, 301}	13396	6028.2	{739, 301}	13396	6028.2
