did	lamb	obj	method	budget	scheme	setM	I	W	RI	RW
d1	2.0	A	brute	2	(0.0, 0.5)	(1, 80)	1385	690.3739393939394	-692.5	-345.1869696969697
d1	2.0	A	brute	2	(0.0, 0.5)	(1, 86)	1373	697.1048668503216	-686.5	-348.5524334251608
d1	2.0	A	brute	2	(0.0, 0.5)	(1, 92)	1219	612.5184756657484	-609.5	-306.2592378328742
d1	2.0	A	brute	2	(0.0, 0.5)	(1, 99)	1378	701.4390449954088	-689.0	-350.7195224977044
d1	2.0	A	brute	2	(0.0, 0.5)	(1, 111)	1400	709.2880073461893	-700.0	-354.64400367309463
d1	2.0	A	brute	2	(0.0, 0.5)	(1, 125)	1482	726.2705509641874	-741.0	-363.1352754820937
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 13)	955	477.0136363636363	-477.5	-238.50681818181815
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 143)	1286	612.7110835629019	-643.0	-306.35554178145094
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 19)	822	408.10834710743796	-411.0	-204.05417355371898
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 148)	835	398.21647382920105	-417.5	-199.10823691460052
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 20)	713	348.2823691460055	-356.5	-174.14118457300276
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 169)	970	466.9759228650136	-485.0	-233.4879614325068
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 44)	996	489.7926538108358	-498.0	-244.8963269054179
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 45)	1048	519.3316069788796	-524.0	-259.6658034894398
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 174)	799	381.7337465564739	-399.5	-190.86687327823694
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 173)	1047	511.5967217630854	-523.5	-255.7983608815427
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 47)	934	454.4803856749311	-467.0	-227.24019283746554
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 50)	977	476.1561248852158	-488.5	-238.0780624426079
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 53)	1173	562.9020844811755	-586.5	-281.45104224058775
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 183)	1156	551.4676400367309	-578.0	-275.73382001836546
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 65)	983	479.83167125803476	-491.5	-239.91583562901738
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 67)	678	333.10565656565655	-339.0	-166.55282828282827
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 71)	755	360.2664554637283	-377.5	-180.13322773186414
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 72)	1001	478.7950780532597	-500.5	-239.39753902662986
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 73)	934	463.65771349862246	-467.0	-231.82885674931123
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 77)	959	469.63720844811746	-479.5	-234.81860422405873
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 206)	840	417.6566850321397	-420.0	-208.82834251606985
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 80)	955	467.1861157024793	-477.5	-233.59305785123965
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 86)	974	487.1224609733701	-487.0	-243.56123048668505
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 92)	874	429.65819100091824	-437.0	-214.82909550045912
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 99)	1095	549.5724334251606	-547.5	-274.7862167125803
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 111)	1008	503.806639118457	-504.0	-251.9033195592285
d1	2.0	A	brute	2	(0.0, 0.5)	(141, 125)	1012	485.16423324150594	-506.0	-242.58211662075297
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 143)	1577	767.5442240587695	-788.5	-383.77211202938474
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 19)	987	502.01586776859494	-493.5	-251.00793388429747
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 148)	1055	520.6799724517904	-527.5	-260.3399862258952
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 20)	893	449.0340771349863	-446.5	-224.51703856749316
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 169)	1199	591.0863177226814	-599.5	-295.5431588613407
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 44)	1128	567.4258585858587	-564.0	-283.71292929292935
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 45)	1243	629.5566391184572	-621.5	-314.7783195592286
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 174)	1050	518.5078328741965	-525.0	-259.25391643709827
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 173)	1267	634.0602203856747	-633.5	-317.03011019283736
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 47)	1154	576.9438842975206	-577.0	-288.4719421487603
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 50)	1178	585.9614141414139	-589.0	-292.98070707070696
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 53)	1414	692.6958585858586	-707.0	-346.3479292929293
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 183)	1454	709.9923691460058	-727.0	-354.9961845730029
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 65)	1143	573.0081726354454	-571.5	-286.5040863177227
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 67)	916	465.7012396694215	-458.0	-232.85061983471076
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 71)	1040	513.283168044077	-520.0	-256.6415840220385
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 72)	1342	654.7240036730944	-671.0	-327.3620018365472
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 73)	1188	602.3638383838381	-594.0	-301.18191919191906
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 77)	1179	592.1007070707071	-589.5	-296.05035353535357
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 206)	1034	524.0597612488523	-517.0	-262.02988062442614
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 80)	1197	599.3286960514233	-598.5	-299.66434802571166
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 86)	1211	615.89608815427	-605.5	-307.948044077135
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 92)	1094	552.1216896235078	-547.0	-276.0608448117539
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 99)	1315	672.0359320477502	-657.5	-336.0179660238751
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 111)	1202	610.2097153351699	-601.0	-305.10485766758495
d1	2.0	A	brute	2	(0.0, 0.5)	(13, 125)	1259	617.1965656565657	-629.5	-308.59828282828283
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 19)	1383	668.4333516988064	-691.5	-334.2166758494032
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 148)	1249	589.9967401285585	-624.5	-294.99837006427924
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 20)	1274	608.6073737373738	-637.0	-304.3036868686869
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 169)	1560	740.0428374655646	-780.0	-370.0214187327823
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 44)	1562	751.8917263544538	-781.0	-375.9458631772269
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 45)	1578	765.4586685032139	-789.0	-382.72933425160693
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 174)	1333	630.2342148760332	-666.5	-315.1171074380166
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 173)	1397	670.1542607897153	-698.5	-335.07713039485765
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 47)	1399	669.7730211202937	-699.5	-334.88651056014686
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 50)	1562	746.7670431588614	-781.0	-373.3835215794307
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 53)	1734	822.8538292011018	-867.0	-411.4269146005509
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 183)	1184	559.270385674931	-592.0	-279.6351928374655
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 65)	1447	694.7771349862259	-723.5	-347.38856749311293
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 67)	1282	615.8012121212122	-641.0	-307.9006060606061
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 71)	1347	634.9020477502297	-673.5	-317.45102387511486
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 72)	1659	783.2668227731864	-829.5	-391.6334113865932
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 73)	1428	691.0799449035811	-714.0	-345.53997245179056
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 77)	1396	670.4791643709825	-698.0	-335.23958218549126
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 206)	1401	677.9816896235079	-700.5	-338.99084481175396
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 80)	1423	682.5033792470158	-711.5	-341.2516896235079
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 86)	1578	769.8180165289258	-789.0	-384.9090082644629
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 92)	1435	689.9831955922866	-717.5	-344.9915977961433
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 99)	1656	809.8974380165289	-828.0	-404.94871900826445
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 111)	1569	764.1316437098258	-784.5	-382.0658218549129
d1	2.0	A	brute	2	(0.0, 0.5)	(143, 125)	1247	592.0964921946739	-623.5	-296.04824609733697
d1	2.0	A	brute	2	(0.0, 0.5)	(19, 148)	861	421.5691000918273	-430.5	-210.78455004591365
d1	2.0	A	brute	2	(0.0, 0.5)	(19, 20)	724	362.16167125803497	-362.0	-181.08083562901749
d1	2.0	A	brute	2	(0.0, 0.5)	(19, 169)	982	482.15033976124886	-491.0	-241.07516988062443
d1	2.0	A	brute	2	(0.0, 0.5)	(19, 44)	970	483.5874747474747	-485.0	-241.79373737373734
d1	2.0	A	brute	2	(0.0, 0.5)	(19, 45)	1031	520.8504132231407	-515.5	-260.42520661157033
d1	2.0	A	brute	2	(0.0, 0.5)	(19, 174)	856	419.3969605142333	-428.0	-209.69848025711664
d1	2.0	A	brute	2	(0.0, 0.5)	(19, 173)	1073	534.9493480257117	-536.5	-267.47467401285587
d1	2.0	A	brute	2	(0.0, 0.5)	(19, 47)	960	477.83301193755744	-480.0	-238.91650596877872
d1	2.0	A	brute	2	(0.0, 0.5)	(19, 50)	919	456.47611570247926	-459.5	-228.23805785123963
d1	2.0	A	brute	2	(0.0, 0.5)	(19, 53)	1132	550.9730027548209	-566.0	-275.48650137741043
d1	2.0	A	brute	2	(0.0, 0.5)	(19, 183)	1300	629.5278696051423	-650.0	-314.76393480257116
d1	2.0	A	brute	2	(0.0, 0.5)	(19, 65)	1015	505.0248852157943	-507.5	-252.51244260789716
d1	2.0	A	brute	2	(0.0, 0.5)	(19, 67)	747	378.82883379247016	-373.5	-189.41441689623508
d1	2.0	A	brute	2	(0.0, 0.5)	(19, 71)	846	414.1722956841139	-423.0	-207.08614784205696
d1	2.0	A	brute	2	(0.0, 0.5)	(19, 72)	1129	547.3997061524336	-564.5	-273.6998530762168
d1	2.0	A	brute	2	(0.0, 0.5)	(19, 73)	994	503.25296602387516	-497.0	-251.62648301193758
d1	2.0	A	brute	2	(0.0, 0.5)	(19, 77)	985	492.9898347107438	-492.5	-246.4949173553719
d1	2.0	A	brute	2	(0.0, 0.5)	(19, 206)	881	447.45724517906353	-440.5	-223.72862258953177
d1	2.0	A	brute	2	(0.0, 0.5)	(19, 80)	1034	514.6931313131313	-517.0	-257.34656565656564
d1	2.0	A	brute	2	(0.0, 0.5)	(19, 86)	1058	539.2935720844812	-529.0	-269.6467860422406
d1	2.0	A	brute	2	(0.0, 0.5)	(19, 92)	865	436.24951331496794	-432.5	-218.12475665748397
d1	2.0	A	brute	2	(0.0, 0.5)	(19, 99)	1086	556.1637557392103	-543.0	-278.08187786960514
d1	2.0	A	brute	2	(0.0, 0.5)	(19, 111)	1049	533.607199265381	-524.5	-266.8035996326905
d1	2.0	A	brute	2	(0.0, 0.5)	(19, 125)	1104	538.5077594123047	-552.0	-269.25387970615236
d1	2.0	A	brute	2	(0.0, 0.5)	(148, 20)	767	368.19105601469244	-383.5	-184.09552800734622
d1	2.0	A	brute	2	(0.0, 0.5)	(148, 169)	994	472.44681359045	-497.0	-236.223406795225
d1	2.0	A	brute	2	(0.0, 0.5)	(148, 44)	1059	513.5393204775022	-529.5	-256.7696602387511
d1	2.0	A	brute	2	(0.0, 0.5)	(148, 45)	1087	532.7923599632692	-543.5	-266.3961799816346
d1	2.0	A	brute	2	(0.0, 0.5)	(148, 174)	869	409.5050872359965	-434.5	-204.75254361799824
d1	2.0	A	brute	2	(0.0, 0.5)	(148, 173)	1053	509.21823691460065	-526.5	-254.60911845730033
d1	2.0	A	brute	2	(0.0, 0.5)	(148, 47)	973	467.9411386593206	-486.5	-233.9705693296603
d1	2.0	A	brute	2	(0.0, 0.5)	(148, 50)	1025	492.2296602387512	-512.5	-246.1148301193756
d1	2.0	A	brute	2	(0.0, 0.5)	(148, 53)	1143	543.6364187327823	-571.5	-271.81820936639116
d1	2.0	A	brute	2	(0.0, 0.5)	(148, 183)	1256	593.1375849403122	-628.0	-296.5687924701561
d1	2.0	A	brute	2	(0.0, 0.5)	(148, 65)	899	436.4347658402203	-449.5	-218.21738292011014
d1	2.0	A	brute	2	(0.0, 0.5)	(148, 67)	760	368.9369605142332	-380.0	-184.4684802571166
d1	2.0	A	brute	2	(0.0, 0.5)	(148, 71)	859	404.280422405877	-429.5	-202.1402112029385
d1	2.0	A	brute	2	(0.0, 0.5)	(148, 72)	1118	527.1568227731864	-559.0	-263.5784113865932
d1	2.0	A	brute	2	(0.0, 0.5)	(148, 73)	979	480.61332415059695	-489.5	-240.30666207529848
d1	2.0	A	brute	2	(0.0, 0.5)	(148, 77)	980	475.4309825528006	-490.0	-237.7154912764003
d1	2.0	A	brute	2	(0.0, 0.5)	(148, 206)	825	403.3036179981636	-412.5	-201.6518089990818
d1	2.0	A	brute	2	(0.0, 0.5)	(148, 80)	1029	497.13427915518827	-514.5	-248.56713957759413
d1	2.0	A	brute	2	(0.0, 0.5)	(148, 86)	1032	509.26101010101	-516.0	-254.630505050505
d1	2.0	A	brute	2	(0.0, 0.5)	(148, 92)	884	430.060303030303	-442.0	-215.0301515151515
d1	2.0	A	brute	2	(0.0, 0.5)	(148, 99)	1068	530.5783746556473	-534.0	-265.28918732782364
d1	2.0	A	brute	2	(0.0, 0.5)	(148, 111)	993	489.45357208448115	-496.5	-244.72678604224058
d1	2.0	A	brute	2	(0.0, 0.5)	(148, 125)	1091	518.0830578512395	-545.5	-259.04152892561973
d1	2.0	A	brute	2	(0.0, 0.5)	(20, 169)	931	449.69241505968773	-465.5	-224.84620752984387
d1	2.0	A	brute	2	(0.0, 0.5)	(20, 44)	890	440.55158861340686	-445.0	-220.27579430670343
d1	2.0	A	brute	2	(0.0, 0.5)	(20, 45)	888	444.2239853076217	-444.0	-222.11199265381086
d1	2.0	A	brute	2	(0.0, 0.5)	(20, 174)	762	366.01891643709826	-381.0	-183.00945821854913
d1	2.0	A	brute	2	(0.0, 0.5)	(20, 173)	979	481.5713039485769	-489.5	-240.78565197428844
d1	2.0	A	brute	2	(0.0, 0.5)	(20, 47)	843	414.0527456382002	-421.5	-207.0263728191001
d1	2.0	A	brute	2	(0.0, 0.5)	(20, 50)	841	411.3344168962351	-420.5	-205.66720844811755
d1	2.0	A	brute	2	(0.0, 0.5)	(20, 53)	1151	552.8416620752985	-575.5	-276.42083103764924
d1	2.0	A	brute	2	(0.0, 0.5)	(20, 183)	1206	576.1498255280071	-603.0	-288.07491276400356
d1	2.0	A	brute	2	(0.0, 0.5)	(20, 65)	946	464.28156106519754	-473.0	-232.14078053259877
d1	2.0	A	brute	2	(0.0, 0.5)	(20, 67)	628	313.21232323232323	-314.0	-156.60616161616161
d1	2.0	A	brute	2	(0.0, 0.5)	(20, 71)	647	310.1800000000001	-323.5	-155.09000000000006
d1	2.0	A	brute	2	(0.0, 0.5)	(20, 72)	1047	499.86023875114773	-523.5	-249.93011937557387
d1	2.0	A	brute	2	(0.0, 0.5)	(20, 73)	900	449.8749219467402	-450.0	-224.9374609733701
d1	2.0	A	brute	2	(0.0, 0.5)	(20, 77)	891	439.61179063360885	-445.5	-219.80589531680442
d1	2.0	A	brute	2	(0.0, 0.5)	(20, 206)	733	368.53192837465576	-366.5	-184.26596418732788
d1	2.0	A	brute	2	(0.0, 0.5)	(20, 80)	940	461.3150872359963	-470.0	-230.65754361799816
d1	2.0	A	brute	2	(0.0, 0.5)	(20, 86)	837	424.36134986225903	-418.5	-212.18067493112952
d1	2.0	A	brute	2	(0.0, 0.5)	(20, 92)	806	399.6327731864096	-403.0	-199.8163865932048
d1	2.0	A	brute	2	(0.0, 0.5)	(20, 99)	978	494.3595592286501	-489.0	-247.17977961432504
d1	2.0	A	brute	2	(0.0, 0.5)	(20, 111)	901	454.6818824609733	-450.5	-227.34094123048666
d1	2.0	A	brute	2	(0.0, 0.5)	(20, 125)	1062	509.84641873278224	-531.0	-254.92320936639112
d1	2.0	A	brute	2	(0.0, 0.5)	(169, 44)	1238	601.4886134067951	-619.0	-300.74430670339757
d1	2.0	A	brute	2	(0.0, 0.5)	(169, 45)	1127	551.6094857667584	-563.5	-275.8047428833792
d1	2.0	A	brute	2	(0.0, 0.5)	(169, 174)	955	454.1280532598714	-477.5	-227.0640266299357
d1	2.0	A	brute	2	(0.0, 0.5)	(169, 173)	1265	613.0067676767678	-632.5	-306.5033838383839
d1	2.0	A	brute	2	(0.0, 0.5)	(169, 47)	1085	522.5815794306703	-542.5	-261.29078971533517
d1	2.0	A	brute	2	(0.0, 0.5)	(169, 50)	1166	563.1242699724518	-583.0	-281.5621349862259
d1	2.0	A	brute	2	(0.0, 0.5)	(169, 53)	1236	589.7831772268133	-618.0	-294.89158861340667
d1	2.0	A	brute	2	(0.0, 0.5)	(169, 183)	1492	707.5852892561984	-746.0	-353.7926446280992
d1	2.0	A	brute	2	(0.0, 0.5)	(169, 65)	1232	595.7170247933883	-616.0	-297.85851239669415
d1	2.0	A	brute	2	(0.0, 0.5)	(169, 67)	894	433.3699632690542	-447.0	-216.6849816345271
d1	2.0	A	brute	2	(0.0, 0.5)	(169, 71)	1022	485.3970798898072	-511.0	-242.6985399449036
d1	2.0	A	brute	2	(0.0, 0.5)	(169, 72)	1216	578.0763360881543	-608.0	-289.03816804407717
d1	2.0	A	brute	2	(0.0, 0.5)	(169, 73)	1186	581.310385674931	-593.0	-290.6551928374655
d1	2.0	A	brute	2	(0.0, 0.5)	(169, 77)	1177	571.0472543618	-588.5	-285.5236271809
d1	2.0	A	brute	2	(0.0, 0.5)	(169, 206)	1012	498.1130303030303	-506.0	-249.05651515151516
d1	2.0	A	brute	2	(0.0, 0.5)	(169, 80)	1226	592.7505509641875	-613.0	-296.37527548209374
d1	2.0	A	brute	2	(0.0, 0.5)	(169, 86)	1235	610.9030578512395	-617.5	-305.45152892561975
d1	2.0	A	brute	2	(0.0, 0.5)	(169, 92)	808	390.84032139577585	-404.0	-195.42016069788792
d1	2.0	A	brute	2	(0.0, 0.5)	(169, 99)	1219	604.885968778696	-609.5	-302.442984389348
d1	2.0	A	brute	2	(0.0, 0.5)	(169, 111)	1148	568.934958677686	-574.0	-284.467479338843
d1	2.0	A	brute	2	(0.0, 0.5)	(169, 125)	1348	641.2818824609733	-674.0	-320.64094123048665
d1	2.0	A	brute	2	(0.0, 0.5)	(44, 45)	1242	619.2670156106522	-621.0	-309.6335078053261
d1	2.0	A	brute	2	(0.0, 0.5)	(44, 174)	1054	511.3671808999081	-527.0	-255.68359044995404
d1	2.0	A	brute	2	(0.0, 0.5)	(44, 173)	1271	626.9195684113866	-635.5	-313.4597842056933
d1	2.0	A	brute	2	(0.0, 0.5)	(44, 47)	1046	513.8898806244262	-523.0	-256.9449403122131
d1	2.0	A	brute	2	(0.0, 0.5)	(44, 50)	1160	569.3756749311294	-580.0	-284.6878374655647
d1	2.0	A	brute	2	(0.0, 0.5)	(44, 53)	1340	648.0726354453625	-670.0	-324.03631772268125
d1	2.0	A	brute	2	(0.0, 0.5)	(44, 183)	1479	712.9862442607898	-739.5	-356.4931221303949
d1	2.0	A	brute	2	(0.0, 0.5)	(44, 65)	1213	596.9951056014692	-606.5	-298.4975528007346
d1	2.0	A	brute	2	(0.0, 0.5)	(44, 67)	945	470.7990541781452	-472.5	-235.3995270890726
d1	2.0	A	brute	2	(0.0, 0.5)	(44, 71)	982	477.68685950413226	-491.0	-238.84342975206613
d1	2.0	A	brute	2	(0.0, 0.5)	(44, 72)	1261	609.344958677686	-630.5	-304.672479338843
d1	2.0	A	brute	2	(0.0, 0.5)	(44, 73)	1192	595.2231864095502	-596.0	-297.6115932047751
d1	2.0	A	brute	2	(0.0, 0.5)	(44, 77)	1183	584.9600550964186	-591.5	-292.4800275482093
d1	2.0	A	brute	2	(0.0, 0.5)	(44, 206)	1003	501.55669421487613	-501.5	-250.77834710743807
d1	2.0	A	brute	2	(0.0, 0.5)	(44, 80)	1232	606.6633516988062	-616.0	-303.3316758494031
d1	2.0	A	brute	2	(0.0, 0.5)	(44, 86)	1147	576.7965932047751	-573.5	-288.3982966023876
d1	2.0	A	brute	2	(0.0, 0.5)	(44, 92)	1098	544.9810376492196	-549.0	-272.4905188246098
d1	2.0	A	brute	2	(0.0, 0.5)	(44, 99)	1298	654.7810560146928	-649.0	-327.3905280073464
d1	2.0	A	brute	2	(0.0, 0.5)	(44, 111)	1112	558.31854912764	-556.0	-279.15927456382
d1	2.0	A	brute	2	(0.0, 0.5)	(44, 125)	1329	642.5599632690542	-664.5	-321.2799816345271
d1	2.0	A	brute	2	(0.0, 0.5)	(45, 174)	1056	519.0023875114784	-528.0	-259.5011937557392
d1	2.0	A	brute	2	(0.0, 0.5)	(45, 173)	1264	627.8697979797979	-632.0	-313.93489898989895
d1	2.0	A	brute	2	(0.0, 0.5)	(45, 47)	1021	507.25658402203857	-510.5	-253.62829201101928
d1	2.0	A	brute	2	(0.0, 0.5)	(45, 50)	1036	512.7735720844812	-518.0	-256.3867860422406
d1	2.0	A	brute	2	(0.0, 0.5)	(45, 53)	1335	650.204279155188	-667.5	-325.102139577594
d1	2.0	A	brute	2	(0.0, 0.5)	(45, 183)	1526	740.7511294765839	-763.0	-370.3755647382919
d1	2.0	A	brute	2	(0.0, 0.5)	(45, 65)	1266	628.8828650137741	-633.0	-314.44143250688705
d1	2.0	A	brute	2	(0.0, 0.5)	(45, 67)	948	477.8136271808998	-474.0	-238.9068135904499
d1	2.0	A	brute	2	(0.0, 0.5)	(45, 71)	1072	525.3955555555553	-536.0	-262.6977777777777
d1	2.0	A	brute	2	(0.0, 0.5)	(45, 72)	1306	632.7161799816345	-653.0	-316.35808999081723
d1	2.0	A	brute	2	(0.0, 0.5)	(45, 73)	1220	614.4762258953168	-610.0	-307.2381129476584
d1	2.0	A	brute	2	(0.0, 0.5)	(45, 77)	1176	585.9102846648303	-588.0	-292.95514233241516
d1	2.0	A	brute	2	(0.0, 0.5)	(45, 206)	1107	558.6805050505051	-553.5	-279.34025252525254
d1	2.0	A	brute	2	(0.0, 0.5)	(45, 80)	1225	607.6135812672176	-612.5	-303.8067906336088
d1	2.0	A	brute	2	(0.0, 0.5)	(45, 86)	1247	631.395564738292	-623.5	-315.697782369146
d1	2.0	A	brute	2	(0.0, 0.5)	(45, 92)	865	431.43559228650133	-432.5	-215.71779614325067
d1	2.0	A	brute	2	(0.0, 0.5)	(45, 99)	1152	584.145261707989	-576.0	-292.0726308539945
d1	2.0	A	brute	2	(0.0, 0.5)	(45, 111)	1275	644.8304591368228	-637.5	-322.4152295684114
d1	2.0	A	brute	2	(0.0, 0.5)	(45, 125)	1382	674.4477226813591	-691.0	-337.22386134067955
d1	2.0	A	brute	2	(0.0, 0.5)	(174, 173)	906	439.60183654729116	-453.0	-219.80091827364558
d1	2.0	A	brute	2	(0.0, 0.5)	(174, 47)	932	448.0094857667585	-466.0	-224.00474288337924
d1	2.0	A	brute	2	(0.0, 0.5)	(174, 50)	1050	504.17858585858585	-525.0	-252.08929292929292
d1	2.0	A	brute	2	(0.0, 0.5)	(174, 53)	1253	594.1556932966025	-626.5	-297.07784664830126
d1	2.0	A	brute	2	(0.0, 0.5)	(174, 183)	1253	592.790036730946	-626.5	-296.395018365473
d1	2.0	A	brute	2	(0.0, 0.5)	(174, 65)	1048	505.5955922865013	-524.0	-252.79779614325065
d1	2.0	A	brute	2	(0.0, 0.5)	(174, 67)	755	366.7648209366391	-377.5	-183.38241046831956
d1	2.0	A	brute	2	(0.0, 0.5)	(174, 71)	823	387.7976951331496	-411.5	-193.8988475665748
d1	2.0	A	brute	2	(0.0, 0.5)	(174, 72)	1130	532.096005509642	-565.0	-266.048002754821
d1	2.0	A	brute	2	(0.0, 0.5)	(174, 73)	1002	491.18895316804407	-501.0	-245.59447658402203
d1	2.0	A	brute	2	(0.0, 0.5)	(174, 77)	818	397.64232323232346	-409.0	-198.82116161616173
d1	2.0	A	brute	2	(0.0, 0.5)	(174, 206)	889	435.3932323232322	-444.5	-217.6966161616161
d1	2.0	A	brute	2	(0.0, 0.5)	(174, 80)	907	439.47540863177227	-453.5	-219.73770431588613
d1	2.0	A	brute	2	(0.0, 0.5)	(174, 86)	1066	527.22955922865	-533.0	-263.614779614325
d1	2.0	A	brute	2	(0.0, 0.5)	(174, 92)	776	378.18336088154274	-388.0	-189.09168044077137
d1	2.0	A	brute	2	(0.0, 0.5)	(174, 99)	1129	560.861046831956	-564.5	-280.430523415978
d1	2.0	A	brute	2	(0.0, 0.5)	(174, 111)	1057	521.5431864095502	-528.5	-260.7715932047751
d1	2.0	A	brute	2	(0.0, 0.5)	(174, 125)	1099	521.0779706152433	-549.5	-260.53898530762166
d1	2.0	A	brute	2	(0.0, 0.5)	(173, 47)	1185	581.3213865932048	-592.5	-290.6606932966024
d1	2.0	A	brute	2	(0.0, 0.5)	(173, 50)	1267	619.7309733700642	-633.5	-309.8654866850321
d1	2.0	A	brute	2	(0.0, 0.5)	(173, 53)	1470	709.7080808080808	-735.0	-354.8540404040404
d1	2.0	A	brute	2	(0.0, 0.5)	(173, 183)	1398	672.0802295684116	-699.0	-336.0401147842058
d1	2.0	A	brute	2	(0.0, 0.5)	(173, 65)	1161	571.1969880624425	-580.5	-285.59849403122126
d1	2.0	A	brute	2	(0.0, 0.5)	(173, 67)	972	482.31720844811764	-486.0	-241.15860422405882
d1	2.0	A	brute	2	(0.0, 0.5)	(173, 71)	1071	517.660670339761	-535.5	-258.8303351698805
d1	2.0	A	brute	2	(0.0, 0.5)	(173, 72)	1364	654.1033425160698	-682.0	-327.0516712580349
d1	2.0	A	brute	2	(0.0, 0.5)	(173, 73)	1120	556.5007897153353	-560.0	-278.25039485766763
d1	2.0	A	brute	2	(0.0, 0.5)	(173, 77)	810	400.1100734618917	-405.0	-200.05503673094586
d1	2.0	A	brute	2	(0.0, 0.5)	(173, 206)	1106	550.9456198347107	-553.0	-275.47280991735533
d1	2.0	A	brute	2	(0.0, 0.5)	(173, 80)	863	424.26446280991746	-431.5	-212.13223140495873
d1	2.0	A	brute	2	(0.0, 0.5)	(173, 86)	1283	642.7819467401284	-641.5	-321.3909733700642
d1	2.0	A	brute	2	(0.0, 0.5)	(173, 92)	1098	544.6855188246099	-549.0	-272.34275941230493
d1	2.0	A	brute	2	(0.0, 0.5)	(173, 99)	1346	676.4134343434343	-673.0	-338.2067171717172
d1	2.0	A	brute	2	(0.0, 0.5)	(173, 111)	1274	637.0955739210286	-637.0	-318.5477869605143
