did	lamb	obj	method	budget	scheme	setM_star	I	W	RI	RW
d1	2.0	I	greedy	4	(0.9, 0.4)	{1, 50, 99, 45}	25	22.78	12.5	13.39
d1	2.0	I	greedy	4	(0.9, 0.45)	{1, 99, 45, 111}	29	26.42	13.05	14.21
d1	2.0	I	greedy	4	(0.9, 0.5)	{99, 45, 86, 111}	22	20.05	8.8	9.78
d1	2.0	I	greedy	4	(0.9, 0.55)	{99, 27, 45, 111}	31	28.25	10.85	12.36
d1	2.0	I	greedy	4	(0.9, 0.6)	{99, 27, 45, 111}	31	28.25	9.3	10.95
d1	2.0	I	greedy	4	(0.9, 0.65)	{99, 27, 45, 111}	31	28.25	7.75	9.54
d1	2.0	I	greedy	4	(0.9, 0.7)	{99, 27, 45, 111}	31	28.25	6.2	8.13
d1	2.0	I	greedy	4	(0.9, 0.75)	{99, 27, 45, 111}	31	28.25	4.65	6.72
d1	2.0	I	greedy	4	(0.9, 0.8)	{99, 27, 45, 111}	31	28.25	3.1	5.3
d1	2.0	I	greedy	4	(0.9, 0.85)	{99, 27, 45, 111}	31	28.25	1.55	3.89
d1	2.0	I	greedy	4	(0.9, 0.9)	{99, 27, 45, 111}	31	28.25	0.0	2.48
d1	2.0	I	greedy	4	(0.9, 0.95)	{99, 27, 45, 111}	31	28.25	-1.55	1.07
d1	2.0	I	greedy	4	(0.9, 1.0)	{99, 27, 45, 111}	31	28.25	-3.1	-0.35
d1	2.0	I	greedy	4	(0.95, 0.0)	{53}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(0.95, 0.05)	{53}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(0.95, 0.1)	{53}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(0.95, 0.15)	{72, 125, 53}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(0.95, 0.2)	{72, 125, 53, 143}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(0.95, 0.25)	{50, 53, 125, 143}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(0.95, 0.3)	{50, 125, 53, 183}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(0.95, 0.35)	{125, 148, 53, 183}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(0.95, 0.4)	{50, 125, 53, 183}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(0.95, 0.45)	{50, 125, 53, 183}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(0.95, 0.5)	{50, 125, 53, 183}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(0.95, 0.55)	{99, 92, 125, 111}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(0.95, 0.6)	{125, 99, 101, 111}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(0.95, 0.65)	{125, 108, 101, 111}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(0.95, 0.7)	{125, 108, 101, 111}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(0.95, 0.75)	{125, 108, 101, 111}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(0.95, 0.8)	{125, 108, 101, 111}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(0.95, 0.85)	{125, 108, 101, 111}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(0.95, 0.9)	{125, 108, 101, 111}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(0.95, 0.95)	{125, 108, 101, 111}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(0.95, 1.0)	{125, 108, 101, 111}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(1.0, 0.0)	{53}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(1.0, 0.05)	{53}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(1.0, 0.1)	{53}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(1.0, 0.15)	{72, 125, 53}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(1.0, 0.2)	{72, 125, 53, 143}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(1.0, 0.25)	{50, 53, 125, 143}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(1.0, 0.3)	{50, 125, 53, 183}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(1.0, 0.35)	{125, 148, 53, 183}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(1.0, 0.4)	{50, 125, 53, 183}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(1.0, 0.45)	{50, 125, 53, 183}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(1.0, 0.5)	{50, 125, 53, 183}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(1.0, 0.55)	{99, 92, 125, 111}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(1.0, 0.6)	{125, 99, 101, 111}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(1.0, 0.65)	{125, 108, 101, 111}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(1.0, 0.7)	{125, 108, 101, 111}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(1.0, 0.75)	{125, 108, 101, 111}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(1.0, 0.8)	{125, 108, 101, 111}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(1.0, 0.85)	{125, 108, 101, 111}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(1.0, 0.9)	{125, 108, 101, 111}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(1.0, 0.95)	{125, 108, 101, 111}	0	0	0.0	0.0
d1	2.0	I	greedy	4	(1.0, 1.0)	{125, 108, 101, 111}	0	0	0.0	0.0
d1	2.0	I	h1	1	(0.0, 0.0)	{53}	821	390.49	0.0	0.0
d1	2.0	I	h1	1	(0.0, 0.2)	{53}	821	390.49	-164.2	-78.1
d1	2.0	I	h1	1	(0.0, 0.4)	{53}	821	390.49	-328.4	-156.2
d1	2.0	I	h1	1	(0.0, 0.6)	{53}	821	390.49	-492.6	-234.29
d1	2.0	I	h1	1	(0.0, 0.8)	{53}	821	390.49	-656.8	-312.39
d1	2.0	I	h1	1	(0.0, 1.0)	{53}	821	390.49	-821.0	-390.49
d1	2.0	I	h1	1	(0.2, 0.0)	{53}	821	390.49	164.2	164.2
d1	2.0	I	h1	1	(0.2, 0.2)	{53}	821	390.49	0.0	86.1
d1	2.0	I	h1	1	(0.2, 0.4)	{53}	821	390.49	-164.2	8.0
d1	2.0	I	h1	1	(0.2, 0.6)	{53}	821	390.49	-328.4	-70.09
d1	2.0	I	h1	1	(0.2, 0.8)	{53}	821	390.49	-492.6	-148.19
d1	2.0	I	h1	1	(0.2, 1.0)	{53}	821	390.49	-656.8	-226.29
d1	2.0	I	h1	1	(0.4, 0.0)	{53}	655	334.31	262.0	262.0
d1	2.0	I	h1	1	(0.4, 0.2)	{53}	655	334.31	131.0	195.14
d1	2.0	I	h1	1	(0.4, 0.4)	{53}	655	334.31	0.0	128.27
d1	2.0	I	h1	1	(0.4, 0.6)	{53}	655	334.31	-131.0	61.41
d1	2.0	I	h1	1	(0.4, 0.8)	{53}	655	334.31	-262.0	-5.45
d1	2.0	I	h1	1	(0.4, 1.0)	{53}	655	334.31	-393.0	-72.31
d1	2.0	I	h1	1	(0.6, 0.0)	{53}	123	82.6	73.8	73.8
d1	2.0	I	h1	1	(0.6, 0.2)	{53}	123	82.6	49.2	57.28
d1	2.0	I	h1	1	(0.6, 0.4)	{53}	123	82.6	24.6	40.76
d1	2.0	I	h1	1	(0.6, 0.6)	{53}	123	82.6	0.0	24.24
d1	2.0	I	h1	1	(0.6, 0.8)	{53}	123	82.6	-24.6	7.72
d1	2.0	I	h1	1	(0.6, 1.0)	{53}	123	82.6	-49.2	-8.8
d1	2.0	I	h1	1	(0.8, 0.0)	{53}	9	8.14	7.2	7.2
d1	2.0	I	h1	1	(0.8, 0.2)	{53}	9	8.14	5.4	5.57
d1	2.0	I	h1	1	(0.8, 0.4)	{53}	9	8.14	3.6	3.94
d1	2.0	I	h1	1	(0.8, 0.6)	{53}	9	8.14	1.8	2.31
d1	2.0	I	h1	1	(0.8, 0.8)	{53}	9	8.14	0.0	0.69
d1	2.0	I	h1	1	(0.8, 1.0)	{53}	9	8.14	-1.8	-0.94
d1	2.0	I	h1	1	(1.0, 0.0)	{53}	0	0	0.0	0.0
d1	2.0	I	h1	1	(1.0, 0.2)	{53}	0	0	0.0	0.0
d1	2.0	I	h1	1	(1.0, 0.4)	{53}	0	0	0.0	0.0
d1	2.0	I	h1	1	(1.0, 0.6)	{53}	0	0	0.0	0.0
d1	2.0	I	h1	1	(1.0, 0.8)	{53}	0	0	0.0	0.0
d1	2.0	I	h1	1	(1.0, 1.0)	{53}	0	0	0.0	0.0
d1	2.0	I	h1	2						
d1	2.0	I	h1	3						
d1	2.0	I	h1	4						
d1	2.0	I	h2	1	(0.0, 0.0)	{53}	821	390.49	0.0	0.0
d1	2.0	I	h2	1	(0.0, 0.05)	{53}	821	390.49	-41.05	-19.52
d1	2.0	I	h2	1	(0.0, 0.1)	{53}	821	390.49	-82.1	-39.05
d1	2.0	I	h2	1	(0.0, 0.15)	{53}	821	390.49	-123.15	-58.57
d1	2.0	I	h2	1	(0.0, 0.2)	{143}	959	452.7	-191.8	-90.54
d1	2.0	I	h2	1	(0.0, 0.25)	{143}	959	452.7	-239.75	-113.18
d1	2.0	I	h2	1	(0.0, 0.3)	{143}	959	452.7	-287.7	-135.81
d1	2.0	I	h2	1	(0.0, 0.35)	{143}	959	452.7	-335.65	-158.45
d1	2.0	I	h2	1	(0.0, 0.4)	{143}	959	452.7	-383.6	-181.08
d1	2.0	I	h2	1	(0.0, 0.45)	{143}	959	452.7	-431.55	-203.72
d1	2.0	I	h2	1	(0.0, 0.5)	{143}	959	452.7	-479.5	-226.35
d1	2.0	I	h2	1	(0.0, 0.55)	{143}	959	452.7	-527.45	-248.99
d1	2.0	I	h2	1	(0.0, 0.6)	{143}	959	452.7	-575.4	-271.62
d1	2.0	I	h2	1	(0.0, 0.65)	{143}	959	452.7	-623.35	-294.26
d1	2.0	I	h2	1	(0.0, 0.7)	{143}	959	452.7	-671.3	-316.89
d1	2.0	I	h2	1	(0.0, 0.75)	{143}	959	452.7	-719.25	-339.53
d1	2.0	I	h2	1	(0.0, 0.8)	{143}	959	452.7	-767.2	-362.16
d1	2.0	I	h2	1	(0.0, 0.85)	{143}	959	452.7	-815.15	-384.8
d1	2.0	I	h2	1	(0.0, 0.9)	{143}	959	452.7	-863.1	-407.43
d1	2.0	I	h2	1	(0.0, 0.95)	{143}	959	452.7	-911.05	-430.07
d1	2.0	I	h2	1	(0.0, 1.0)	{143}	959	452.7	-959.0	-452.7
d1	2.0	I	h2	1	(0.05, 0.0)	{53}	821	390.49	41.05	41.05
d1	2.0	I	h2	1	(0.05, 0.05)	{53}	821	390.49	0.0	21.53
d1	2.0	I	h2	1	(0.05, 0.1)	{53}	821	390.49	-41.05	2.0
d1	2.0	I	h2	1	(0.05, 0.15)	{53}	821	390.49	-82.1	-17.52
d1	2.0	I	h2	1	(0.05, 0.2)	{143}	959	452.7	-143.85	-42.59
d1	2.0	I	h2	1	(0.05, 0.25)	{143}	959	452.7	-191.8	-65.23
d1	2.0	I	h2	1	(0.05, 0.3)	{143}	959	452.7	-239.75	-87.86
d1	2.0	I	h2	1	(0.05, 0.35)	{143}	959	452.7	-287.7	-110.5
d1	2.0	I	h2	1	(0.05, 0.4)	{143}	959	452.7	-335.65	-133.13
d1	2.0	I	h2	1	(0.05, 0.45)	{143}	959	452.7	-383.6	-155.77
d1	2.0	I	h2	1	(0.05, 0.5)	{143}	959	452.7	-431.55	-178.4
d1	2.0	I	h2	1	(0.05, 0.55)	{143}	959	452.7	-479.5	-201.04
d1	2.0	I	h2	1	(0.05, 0.6)	{143}	959	452.7	-527.45	-223.67
d1	2.0	I	h2	1	(0.05, 0.65)	{143}	959	452.7	-575.4	-246.31
d1	2.0	I	h2	1	(0.05, 0.7)	{143}	959	452.7	-623.35	-268.94
d1	2.0	I	h2	1	(0.05, 0.75)	{143}	959	452.7	-671.3	-291.58
d1	2.0	I	h2	1	(0.05, 0.8)	{143}	959	452.7	-719.25	-314.21
d1	2.0	I	h2	1	(0.05, 0.85)	{143}	959	452.7	-767.2	-336.85
d1	2.0	I	h2	1	(0.05, 0.9)	{143}	959	452.7	-815.15	-359.48
d1	2.0	I	h2	1	(0.05, 0.95)	{143}	959	452.7	-863.1	-382.12
d1	2.0	I	h2	1	(0.05, 1.0)	{143}	959	452.7	-911.05	-404.75
d1	2.0	I	h2	1	(0.1, 0.0)	{53}	821	390.49	82.1	82.1
d1	2.0	I	h2	1	(0.1, 0.05)	{53}	821	390.49	41.05	62.58
d1	2.0	I	h2	1	(0.1, 0.1)	{53}	821	390.49	0.0	43.05
d1	2.0	I	h2	1	(0.1, 0.15)	{53}	821	390.49	-41.05	23.53
d1	2.0	I	h2	1	(0.1, 0.2)	{143}	959	452.7	-95.9	5.36
d1	2.0	I	h2	1	(0.1, 0.25)	{143}	959	452.7	-143.85	-17.28
d1	2.0	I	h2	1	(0.1, 0.3)	{143}	959	452.7	-191.8	-39.91
d1	2.0	I	h2	1	(0.1, 0.35)	{143}	959	452.7	-239.75	-62.55
d1	2.0	I	h2	1	(0.1, 0.4)	{143}	959	452.7	-287.7	-85.18
d1	2.0	I	h2	1	(0.1, 0.45)	{143}	959	452.7	-335.65	-107.82
d1	2.0	I	h2	1	(0.1, 0.5)	{143}	959	452.7	-383.6	-130.45
d1	2.0	I	h2	1	(0.1, 0.55)	{143}	959	452.7	-431.55	-153.09
d1	2.0	I	h2	1	(0.1, 0.6)	{143}	959	452.7	-479.5	-175.72
d1	2.0	I	h2	1	(0.1, 0.65)	{143}	959	452.7	-527.45	-198.36
d1	2.0	I	h2	1	(0.1, 0.7)	{143}	959	452.7	-575.4	-220.99
d1	2.0	I	h2	1	(0.1, 0.75)	{143}	959	452.7	-623.35	-243.63
d1	2.0	I	h2	1	(0.1, 0.8)	{143}	959	452.7	-671.3	-266.26
d1	2.0	I	h2	1	(0.1, 0.85)	{143}	959	452.7	-719.25	-288.9
d1	2.0	I	h2	1	(0.1, 0.9)	{143}	959	452.7	-767.2	-311.53
d1	2.0	I	h2	1	(0.1, 0.95)	{143}	959	452.7	-815.15	-334.17
d1	2.0	I	h2	1	(0.1, 1.0)	{143}	959	452.7	-863.1	-356.8
d1	2.0	I	h2	1	(0.15, 0.0)	{53}	821	390.49	123.15	123.15
d1	2.0	I	h2	1	(0.15, 0.05)	{53}	821	390.49	82.1	103.63
d1	2.0	I	h2	1	(0.15, 0.1)	{53}	821	390.49	41.05	84.1
d1	2.0	I	h2	1	(0.15, 0.15)	{53}	821	390.49	0.0	64.58
d1	2.0	I	h2	1	(0.15, 0.2)	{143}	959	452.7	-47.95	53.31
d1	2.0	I	h2	1	(0.15, 0.25)	{143}	959	452.7	-95.9	30.67
d1	2.0	I	h2	1	(0.15, 0.3)	{143}	959	452.7	-143.85	8.04
d1	2.0	I	h2	1	(0.15, 0.35)	{143}	959	452.7	-191.8	-14.6
d1	2.0	I	h2	1	(0.15, 0.4)	{143}	959	452.7	-239.75	-37.23
d1	2.0	I	h2	1	(0.15, 0.45)	{143}	959	452.7	-287.7	-59.87
d1	2.0	I	h2	1	(0.15, 0.5)	{143}	959	452.7	-335.65	-82.5
d1	2.0	I	h2	1	(0.15, 0.55)	{143}	959	452.7	-383.6	-105.14
d1	2.0	I	h2	1	(0.15, 0.6)	{143}	959	452.7	-431.55	-127.77
d1	2.0	I	h2	1	(0.15, 0.65)	{143}	959	452.7	-479.5	-150.41
d1	2.0	I	h2	1	(0.15, 0.7)	{143}	959	452.7	-527.45	-173.04
d1	2.0	I	h2	1	(0.15, 0.75)	{143}	959	452.7	-575.4	-195.68
d1	2.0	I	h2	1	(0.15, 0.8)	{143}	959	452.7	-623.35	-218.31
d1	2.0	I	h2	1	(0.15, 0.85)	{143}	959	452.7	-671.3	-240.95
d1	2.0	I	h2	1	(0.15, 0.9)	{143}	959	452.7	-719.25	-263.58
d1	2.0	I	h2	1	(0.15, 0.95)	{143}	959	452.7	-767.2	-286.22
d1	2.0	I	h2	1	(0.15, 1.0)	{143}	959	452.7	-815.15	-308.85
d1	2.0	I	h2	1	(0.2, 0.0)	{53}	821	390.49	164.2	164.2
d1	2.0	I	h2	1	(0.2, 0.05)	{53}	821	390.49	123.15	144.68
d1	2.0	I	h2	1	(0.2, 0.1)	{53}	821	390.49	82.1	125.15
d1	2.0	I	h2	1	(0.2, 0.15)	{53}	821	390.49	41.05	105.63
d1	2.0	I	h2	1	(0.2, 0.2)	{143}	959	452.7	0.0	101.26
d1	2.0	I	h2	1	(0.2, 0.25)	{143}	959	452.7	-47.95	78.62
d1	2.0	I	h2	1	(0.2, 0.3)	{143}	959	452.7	-95.9	55.99
d1	2.0	I	h2	1	(0.2, 0.35)	{143}	959	452.7	-143.85	33.35
d1	2.0	I	h2	1	(0.2, 0.4)	{143}	959	452.7	-191.8	10.72
d1	2.0	I	h2	1	(0.2, 0.45)	{143}	959	452.7	-239.75	-11.92
d1	2.0	I	h2	1	(0.2, 0.5)	{143}	959	452.7	-287.7	-34.55
d1	2.0	I	h2	1	(0.2, 0.55)	{143}	959	452.7	-335.65	-57.19
d1	2.0	I	h2	1	(0.2, 0.6)	{143}	959	452.7	-383.6	-79.82
d1	2.0	I	h2	1	(0.2, 0.65)	{143}	959	452.7	-431.55	-102.46
d1	2.0	I	h2	1	(0.2, 0.7)	{143}	959	452.7	-479.5	-125.09
d1	2.0	I	h2	1	(0.2, 0.75)	{143}	959	452.7	-527.45	-147.73
d1	2.0	I	h2	1	(0.2, 0.8)	{143}	959	452.7	-575.4	-170.36
d1	2.0	I	h2	1	(0.2, 0.85)	{143}	959	452.7	-623.35	-193.0
d1	2.0	I	h2	1	(0.2, 0.9)	{143}	959	452.7	-671.3	-215.63
d1	2.0	I	h2	1	(0.2, 0.95)	{143}	959	452.7	-719.25	-238.27
d1	2.0	I	h2	1	(0.2, 1.0)	{143}	959	452.7	-767.2	-260.9
d1	2.0	I	h2	1	(0.25, 0.0)	{53}	821	390.49	205.25	205.25
d1	2.0	I	h2	1	(0.25, 0.05)	{53}	821	390.49	164.2	185.73
d1	2.0	I	h2	1	(0.25, 0.1)	{53}	821	390.49	123.15	166.2
d1	2.0	I	h2	1	(0.25, 0.15)	{53}	821	390.49	82.1	146.68
d1	2.0	I	h2	1	(0.25, 0.2)	{143}	959	452.7	47.95	149.21
d1	2.0	I	h2	1	(0.25, 0.25)	{143}	959	452.7	0.0	126.57
d1	2.0	I	h2	1	(0.25, 0.3)	{143}	959	452.7	-47.95	103.94
d1	2.0	I	h2	1	(0.25, 0.35)	{143}	959	452.7	-95.9	81.3
d1	2.0	I	h2	1	(0.25, 0.4)	{143}	959	452.7	-143.85	58.67
d1	2.0	I	h2	1	(0.25, 0.45)	{143}	959	452.7	-191.8	36.03
d1	2.0	I	h2	1	(0.25, 0.5)	{143}	959	452.7	-239.75	13.4
d1	2.0	I	h2	1	(0.25, 0.55)	{143}	959	452.7	-287.7	-9.24
d1	2.0	I	h2	1	(0.25, 0.6)	{143}	959	452.7	-335.65	-31.87
d1	2.0	I	h2	1	(0.25, 0.65)	{143}	959	452.7	-383.6	-54.51
d1	2.0	I	h2	1	(0.25, 0.7)	{143}	959	452.7	-431.55	-77.14
d1	2.0	I	h2	1	(0.25, 0.75)	{143}	959	452.7	-479.5	-99.78
d1	2.0	I	h2	1	(0.25, 0.8)	{143}	959	452.7	-527.45	-122.41
d1	2.0	I	h2	1	(0.25, 0.85)	{143}	959	452.7	-575.4	-145.05
d1	2.0	I	h2	1	(0.25, 0.9)	{143}	959	452.7	-623.35	-167.68
d1	2.0	I	h2	1	(0.25, 0.95)	{143}	959	452.7	-671.3	-190.32
d1	2.0	I	h2	1	(0.25, 1.0)	{143}	959	452.7	-719.25	-212.95
d1	2.0	I	h2	1	(0.3, 0.0)	{53}	793	383.06	237.9	237.9
d1	2.0	I	h2	1	(0.3, 0.05)	{53}	793	383.06	198.25	218.75
d1	2.0	I	h2	1	(0.3, 0.1)	{53}	793	383.06	158.6	199.59
d1	2.0	I	h2	1	(0.3, 0.15)	{53}	793	383.06	118.95	180.44
d1	2.0	I	h2	1	(0.3, 0.2)	{143}	929	444.74	92.9	189.75
d1	2.0	I	h2	1	(0.3, 0.25)	{143}	929	444.74	46.45	167.51
d1	2.0	I	h2	1	(0.3, 0.3)	{143}	929	444.74	0.0	145.28
d1	2.0	I	h2	1	(0.3, 0.35)	{143}	929	444.74	-46.45	123.04
d1	2.0	I	h2	1	(0.3, 0.4)	{143}	929	444.74	-92.9	100.8
d1	2.0	I	h2	1	(0.3, 0.45)	{143}	929	444.74	-139.35	78.57
d1	2.0	I	h2	1	(0.3, 0.5)	{143}	929	444.74	-185.8	56.33
d1	2.0	I	h2	1	(0.3, 0.55)	{143}	929	444.74	-232.25	34.09
d1	2.0	I	h2	1	(0.3, 0.6)	{143}	929	444.74	-278.7	11.86
d1	2.0	I	h2	1	(0.3, 0.65)	{143}	929	444.74	-325.15	-10.38
d1	2.0	I	h2	1	(0.3, 0.7)	{143}	929	444.74	-371.6	-32.62
d1	2.0	I	h2	1	(0.3, 0.75)	{143}	929	444.74	-418.05	-54.86
d1	2.0	I	h2	1	(0.3, 0.8)	{143}	929	444.74	-464.5	-77.09
d1	2.0	I	h2	1	(0.3, 0.85)	{143}	929	444.74	-510.95	-99.33
d1	2.0	I	h2	1	(0.3, 0.9)	{143}	929	444.74	-557.4	-121.57
d1	2.0	I	h2	1	(0.3, 0.95)	{143}	929	444.74	-603.85	-143.8
d1	2.0	I	h2	1	(0.3, 1.0)	{143}	929	444.74	-650.3	-166.04
d1	2.0	I	h2	1	(0.35, 0.0)	{53}	744	367.91	260.4	260.4
d1	2.0	I	h2	1	(0.35, 0.05)	{53}	744	367.91	223.2	242.0
d1	2.0	I	h2	1	(0.35, 0.1)	{53}	744	367.91	186.0	223.61
d1	2.0	I	h2	1	(0.35, 0.15)	{53}	744	367.91	148.8	205.21
d1	2.0	I	h2	1	(0.35, 0.2)	{143}	871	426.81	130.65	219.49
d1	2.0	I	h2	1	(0.35, 0.25)	{143}	871	426.81	87.1	198.15
d1	2.0	I	h2	1	(0.35, 0.3)	{143}	871	426.81	43.55	176.81
d1	2.0	I	h2	1	(0.35, 0.35)	{143}	871	426.81	0.0	155.47
d1	2.0	I	h2	1	(0.35, 0.4)	{143}	871	426.81	-43.55	134.13
d1	2.0	I	h2	1	(0.35, 0.45)	{143}	871	426.81	-87.1	112.79
d1	2.0	I	h2	1	(0.35, 0.5)	{143}	871	426.81	-130.65	91.45
d1	2.0	I	h2	1	(0.35, 0.55)	{143}	871	426.81	-174.2	70.11
d1	2.0	I	h2	1	(0.35, 0.6)	{143}	871	426.81	-217.75	48.77
d1	2.0	I	h2	1	(0.35, 0.65)	{143}	871	426.81	-261.3	27.43
d1	2.0	I	h2	1	(0.35, 0.7)	{143}	871	426.81	-304.85	6.08
d1	2.0	I	h2	1	(0.35, 0.75)	{143}	871	426.81	-348.4	-15.26
d1	2.0	I	h2	1	(0.35, 0.8)	{143}	871	426.81	-391.95	-36.6
d1	2.0	I	h2	1	(0.35, 0.85)	{143}	871	426.81	-435.5	-57.94
d1	2.0	I	h2	1	(0.35, 0.9)	{143}	871	426.81	-479.05	-79.28
d1	2.0	I	h2	1	(0.35, 0.95)	{143}	871	426.81	-522.6	-100.62
d1	2.0	I	h2	1	(0.35, 1.0)	{143}	871	426.81	-566.15	-121.96
d1	2.0	I	h2	1	(0.4, 0.0)	{53}	655	334.31	262.0	262.0
d1	2.0	I	h2	1	(0.4, 0.05)	{53}	655	334.31	229.25	245.28
d1	2.0	I	h2	1	(0.4, 0.1)	{53}	655	334.31	196.5	228.57
d1	2.0	I	h2	1	(0.4, 0.15)	{53}	655	334.31	163.75	211.85
d1	2.0	I	h2	1	(0.4, 0.2)	{143}	765	386.76	153.0	228.65
d1	2.0	I	h2	1	(0.4, 0.25)	{143}	765	386.76	114.75	209.31
d1	2.0	I	h2	1	(0.4, 0.3)	{143}	765	386.76	76.5	189.97
d1	2.0	I	h2	1	(0.4, 0.35)	{143}	765	386.76	38.25	170.63
d1	2.0	I	h2	1	(0.4, 0.4)	{143}	765	386.76	0.0	151.3
d1	2.0	I	h2	1	(0.4, 0.45)	{143}	765	386.76	-38.25	131.96
d1	2.0	I	h2	1	(0.4, 0.5)	{143}	765	386.76	-76.5	112.62
d1	2.0	I	h2	1	(0.4, 0.55)	{143}	765	386.76	-114.75	93.28
d1	2.0	I	h2	1	(0.4, 0.6)	{143}	765	386.76	-153.0	73.94
d1	2.0	I	h2	1	(0.4, 0.65)	{143}	765	386.76	-191.25	54.61
d1	2.0	I	h2	1	(0.4, 0.7)	{143}	765	386.76	-229.5	35.27
d1	2.0	I	h2	1	(0.4, 0.75)	{143}	765	386.76	-267.75	15.93
d1	2.0	I	h2	1	(0.4, 0.8)	{143}	765	386.76	-306.0	-3.41
d1	2.0	I	h2	1	(0.4, 0.85)	{143}	765	386.76	-344.25	-22.75
d1	2.0	I	h2	1	(0.4, 0.9)	{143}	765	386.76	-382.5	-42.08
d1	2.0	I	h2	1	(0.4, 0.95)	{143}	765	386.76	-420.75	-61.42
d1	2.0	I	h2	1	(0.4, 1.0)	{143}	765	386.76	-459.0	-80.76
d1	2.0	I	h2	1	(0.45, 0.0)	{53}	404	227.9	181.8	181.8
d1	2.0	I	h2	1	(0.45, 0.05)	{53}	404	227.9	161.6	170.4
d1	2.0	I	h2	1	(0.45, 0.1)	{53}	404	227.9	141.4	159.01
d1	2.0	I	h2	1	(0.45, 0.15)	{53}	404	227.9	121.2	147.61
d1	2.0	I	h2	1	(0.45, 0.2)	{143}	441	249.02	110.25	148.65
d1	2.0	I	h2	1	(0.45, 0.25)	{143}	441	249.02	88.2	136.2
d1	2.0	I	h2	1	(0.45, 0.3)	{143}	441	249.02	66.15	123.74
d1	2.0	I	h2	1	(0.45, 0.35)	{143}	441	249.02	44.1	111.29
d1	2.0	I	h2	1	(0.45, 0.4)	{143}	441	249.02	22.05	98.84
d1	2.0	I	h2	1	(0.45, 0.45)	{143}	441	249.02	0.0	86.39
d1	2.0	I	h2	1	(0.45, 0.5)	{143}	441	249.02	-22.05	73.94
d1	2.0	I	h2	1	(0.45, 0.55)	{143}	441	249.02	-44.1	61.49
d1	2.0	I	h2	1	(0.45, 0.6)	{143}	441	249.02	-66.15	49.04
d1	2.0	I	h2	1	(0.45, 0.65)	{143}	441	249.02	-88.2	36.59
d1	2.0	I	h2	1	(0.45, 0.7)	{143}	441	249.02	-110.25	24.14
d1	2.0	I	h2	1	(0.45, 0.75)	{143}	441	249.02	-132.3	11.69
d1	2.0	I	h2	1	(0.45, 0.8)	{143}	441	249.02	-154.35	-0.76
d1	2.0	I	h2	1	(0.45, 0.85)	{143}	441	249.02	-176.4	-13.21
d1	2.0	I	h2	1	(0.45, 0.9)	{143}	441	249.02	-198.45	-25.67
d1	2.0	I	h2	1	(0.45, 0.95)	{143}	441	249.02	-220.5	-38.12
d1	2.0	I	h2	1	(0.45, 1.0)	{143}	441	249.02	-242.55	-50.57
d1	2.0	I	h2	1	(0.5, 0.0)	{53}	272	163.41	136.0	136.0
d1	2.0	I	h2	1	(0.5, 0.05)	{53}	272	163.41	122.4	127.83
d1	2.0	I	h2	1	(0.5, 0.1)	{53}	272	163.41	108.8	119.66
d1	2.0	I	h2	1	(0.5, 0.15)	{53}	272	163.41	95.2	111.49
d1	2.0	I	h2	1	(0.5, 0.2)	{143}	295	177.66	88.5	111.97
d1	2.0	I	h2	1	(0.5, 0.25)	{143}	295	177.66	73.75	103.08
