did	lamb	obj	method	budget	scheme	setM_star	I	W	RI	RW
d1	3.0	RI	h2	2	(0.35, 0.15)	{53}	332	148.82	66.4	93.88
d1	3.0	RI	h2	2	(0.35, 0.2)	{72, 53}	520	233.15	78.0	135.37
d1	3.0	RI	h2	2	(0.35, 0.25)	{72, 53}	520	233.15	52.0	123.71
d1	3.0	RI	h2	2	(0.35, 0.3)	{53, 143}	679	305.56	33.95	145.98
d1	3.0	RI	h2	2	(0.35, 0.35)	{53, 143}	679	305.56	0.0	130.71
d1	3.0	RI	h2	2	(0.35, 0.4)	{53, 143}	679	305.56	-33.95	115.43
d1	3.0	RI	h2	2	(0.35, 0.45)	{53, 143}	679	305.56	-67.9	100.15
d1	3.0	RI	h2	2	(0.35, 0.5)	{53, 143}	679	305.56	-101.85	84.87
d1	3.0	RI	h2	2	(0.35, 0.55)	{53, 143}	679	305.56	-135.8	69.59
d1	3.0	RI	h2	2	(0.35, 0.6)	{53, 143}	679	305.56	-169.75	54.32
d1	3.0	RI	h2	2	(0.35, 0.65)	{53, 143}	679	305.56	-203.7	39.04
d1	3.0	RI	h2	2	(0.35, 0.7)	{53, 143}	679	305.56	-237.65	23.76
d1	3.0	RI	h2	2	(0.35, 0.75)	{53, 143}	679	305.56	-271.6	8.48
d1	3.0	RI	h2	2	(0.35, 0.8)	{53, 143}	679	305.56	-305.55	-6.79
d1	3.0	RI	h2	2	(0.35, 0.85)	{53, 143}	679	305.56	-339.5	-22.07
d1	3.0	RI	h2	2	(0.35, 0.9)	{53, 143}	679	305.56	-373.45	-37.35
d1	3.0	RI	h2	2	(0.35, 0.95)	{53, 143}	679	305.56	-407.4	-52.63
d1	3.0	RI	h2	2	(0.35, 1.0)	{53, 143}	679	305.56	-441.35	-67.91
d1	3.0	RI	h2	2	(0.4, 0.0)	{53}	184	95.21	73.6	73.6
d1	3.0	RI	h2	2	(0.4, 0.05)	{53}	184	95.21	64.4	68.84
d1	3.0	RI	h2	2	(0.4, 0.1)	{53}	184	95.21	55.2	64.08
d1	3.0	RI	h2	2	(0.4, 0.15)	{53}	184	95.21	46.0	59.32
d1	3.0	RI	h2	2	(0.4, 0.2)	{72, 53}	282	146.82	56.4	83.44
d1	3.0	RI	h2	2	(0.4, 0.25)	{72, 53}	282	146.82	42.3	76.1
d1	3.0	RI	h2	2	(0.4, 0.3)	{53, 143}	352	186.87	35.2	84.74
d1	3.0	RI	h2	2	(0.4, 0.35)	{53, 143}	352	186.87	17.6	75.4
d1	3.0	RI	h2	2	(0.4, 0.4)	{53, 143}	352	186.87	0.0	66.05
d1	3.0	RI	h2	2	(0.4, 0.45)	{53, 143}	352	186.87	-17.6	56.71
d1	3.0	RI	h2	2	(0.4, 0.5)	{53, 143}	352	186.87	-35.2	47.37
d1	3.0	RI	h2	2	(0.4, 0.55)	{53, 143}	352	186.87	-52.8	38.02
d1	3.0	RI	h2	2	(0.4, 0.6)	{53, 143}	352	186.87	-70.4	28.68
d1	3.0	RI	h2	2	(0.4, 0.65)	{53, 143}	352	186.87	-88.0	19.34
d1	3.0	RI	h2	2	(0.4, 0.7)	{53, 143}	352	186.87	-105.6	9.99
d1	3.0	RI	h2	2	(0.4, 0.75)	{53, 143}	352	186.87	-123.2	0.65
d1	3.0	RI	h2	2	(0.4, 0.8)	{53, 143}	352	186.87	-140.8	-8.7
d1	3.0	RI	h2	2	(0.4, 0.85)	{53, 143}	352	186.87	-158.4	-18.04
d1	3.0	RI	h2	2	(0.4, 0.9)	{53, 143}	352	186.87	-176.0	-27.38
d1	3.0	RI	h2	2	(0.4, 0.95)	{53, 143}	352	186.87	-193.6	-36.73
d1	3.0	RI	h2	2	(0.4, 1.0)	{53, 143}	352	186.87	-211.2	-46.07
d1	3.0	RI	h2	2	(0.45, 0.0)	{53}	153	81.93	68.85	68.85
d1	3.0	RI	h2	2	(0.45, 0.05)	{53}	153	81.93	61.2	64.75
d1	3.0	RI	h2	2	(0.45, 0.1)	{53}	153	81.93	53.55	60.66
d1	3.0	RI	h2	2	(0.45, 0.15)	{53}	153	81.93	45.9	56.56
d1	3.0	RI	h2	2	(0.45, 0.2)	{72, 53}	231	125.01	57.75	78.95
d1	3.0	RI	h2	2	(0.45, 0.25)	{72, 53}	231	125.01	46.2	72.7
d1	3.0	RI	h2	2	(0.45, 0.3)	{53, 143}	306	167.29	45.9	87.51
d1	3.0	RI	h2	2	(0.45, 0.35)	{53, 143}	306	167.29	30.6	79.15
d1	3.0	RI	h2	2	(0.45, 0.4)	{53, 143}	306	167.29	15.3	70.79
d1	3.0	RI	h2	2	(0.45, 0.45)	{53, 143}	306	167.29	0.0	62.42
d1	3.0	RI	h2	2	(0.45, 0.5)	{53, 143}	306	167.29	-15.3	54.06
d1	3.0	RI	h2	2	(0.45, 0.55)	{53, 143}	306	167.29	-30.6	45.69
d1	3.0	RI	h2	2	(0.45, 0.6)	{53, 143}	306	167.29	-45.9	37.33
d1	3.0	RI	h2	2	(0.45, 0.65)	{53, 143}	306	167.29	-61.2	28.96
d1	3.0	RI	h2	2	(0.45, 0.7)	{53, 143}	306	167.29	-76.5	20.6
d1	3.0	RI	h2	2	(0.45, 0.75)	{53, 143}	306	167.29	-91.8	12.24
d1	3.0	RI	h2	2	(0.45, 0.8)	{53, 143}	306	167.29	-107.1	3.87
d1	3.0	RI	h2	2	(0.45, 0.85)	{53, 143}	306	167.29	-122.4	-4.49
d1	3.0	RI	h2	2	(0.45, 0.9)	{53, 143}	306	167.29	-137.7	-12.86
d1	3.0	RI	h2	2	(0.45, 0.95)	{53, 143}	306	167.29	-153.0	-21.22
d1	3.0	RI	h2	2	(0.45, 1.0)	{53, 143}	306	167.29	-168.3	-29.59
d1	3.0	RI	h2	2	(0.5, 0.0)	{53}	68	42.16	34.0	34.0
d1	3.0	RI	h2	2	(0.5, 0.05)	{53}	68	42.16	30.6	31.89
d1	3.0	RI	h2	2	(0.5, 0.1)	{53}	68	42.16	27.2	29.78
d1	3.0	RI	h2	2	(0.5, 0.15)	{53}	68	42.16	23.8	27.68
d1	3.0	RI	h2	2	(0.5, 0.2)	{72, 53}	109	67.88	32.7	40.92
d1	3.0	RI	h2	2	(0.5, 0.25)	{72, 53}	109	67.88	27.25	37.53
d1	3.0	RI	h2	2	(0.5, 0.3)	{53, 143}	167	101.99	33.4	52.9
d1	3.0	RI	h2	2	(0.5, 0.35)	{53, 143}	167	101.99	25.05	47.8
d1	3.0	RI	h2	2	(0.5, 0.4)	{53, 143}	167	101.99	16.7	42.7
d1	3.0	RI	h2	2	(0.5, 0.45)	{53, 143}	167	101.99	8.35	37.6
d1	3.0	RI	h2	2	(0.5, 0.5)	{53, 143}	167	101.99	0.0	32.5
d1	3.0	RI	h2	2	(0.5, 0.55)	{53, 143}	167	101.99	-8.35	27.4
d1	3.0	RI	h2	2	(0.5, 0.6)	{53, 143}	167	101.99	-16.7	22.3
d1	3.0	RI	h2	2	(0.5, 0.65)	{53, 143}	167	101.99	-25.05	17.2
d1	3.0	RI	h2	2	(0.5, 0.7)	{53, 143}	167	101.99	-33.4	12.1
d1	3.0	RI	h2	2	(0.5, 0.75)	{53, 143}	167	101.99	-41.75	7.0
d1	3.0	RI	h2	2	(0.5, 0.8)	{53, 143}	167	101.99	-50.1	1.9
d1	3.0	RI	h2	2	(0.5, 0.85)	{53, 143}	167	101.99	-58.45	-3.2
d1	3.0	RI	h2	2	(0.5, 0.9)	{53, 143}	167	101.99	-66.8	-8.3
d1	3.0	RI	h2	2	(0.5, 0.95)	{53, 143}	167	101.99	-75.15	-13.4
d1	3.0	RI	h2	2	(0.5, 1.0)	{53, 143}	167	101.99	-83.5	-18.49
d1	3.0	RI	h2	2	(0.55, 0.0)	{53}	39	26.87	21.45	21.45
d1	3.0	RI	h2	2	(0.55, 0.05)	{53}	39	26.87	19.5	20.11
d1	3.0	RI	h2	2	(0.55, 0.1)	{53}	39	26.87	17.55	18.76
d1	3.0	RI	h2	2	(0.55, 0.15)	{53}	39	26.87	15.6	17.42
d1	3.0	RI	h2	2	(0.55, 0.2)	{72, 53}	69	46.84	24.15	28.58
d1	3.0	RI	h2	2	(0.55, 0.25)	{72, 53}	69	46.84	20.7	26.24
d1	3.0	RI	h2	2	(0.55, 0.3)	{53, 143}	104	69.24	26.0	36.43
d1	3.0	RI	h2	2	(0.55, 0.35)	{53, 143}	104	69.24	20.8	32.97
d1	3.0	RI	h2	2	(0.55, 0.4)	{53, 143}	104	69.24	15.6	29.5
d1	3.0	RI	h2	2	(0.55, 0.45)	{53, 143}	104	69.24	10.4	26.04
d1	3.0	RI	h2	2	(0.55, 0.5)	{53, 143}	104	69.24	5.2	22.58
d1	3.0	RI	h2	2	(0.55, 0.55)	{53, 143}	104	69.24	0.0	19.12
d1	3.0	RI	h2	2	(0.55, 0.6)	{53, 143}	104	69.24	-5.2	15.65
d1	3.0	RI	h2	2	(0.55, 0.65)	{53, 143}	104	69.24	-10.4	12.19
d1	3.0	RI	h2	2	(0.55, 0.7)	{53, 143}	104	69.24	-15.6	8.73
d1	3.0	RI	h2	2	(0.55, 0.75)	{53, 143}	104	69.24	-20.8	5.27
d1	3.0	RI	h2	2	(0.55, 0.8)	{53, 143}	104	69.24	-26.0	1.81
d1	3.0	RI	h2	2	(0.55, 0.85)	{53, 143}	104	69.24	-31.2	-1.66
d1	3.0	RI	h2	2	(0.55, 0.9)	{53, 143}	104	69.24	-36.4	-5.12
d1	3.0	RI	h2	2	(0.55, 0.95)	{53, 143}	104	69.24	-41.6	-8.58
d1	3.0	RI	h2	2	(0.55, 1.0)	{53, 143}	104	69.24	-46.8	-12.04
d1	3.0	RI	h2	2	(0.6, 0.0)	{53}	32	22.69	19.2	19.2
d1	3.0	RI	h2	2	(0.6, 0.05)	{53}	32	22.69	17.6	18.07
d1	3.0	RI	h2	2	(0.6, 0.1)	{53}	32	22.69	16.0	16.93
d1	3.0	RI	h2	2	(0.6, 0.15)	{53}	32	22.69	14.4	15.8
d1	3.0	RI	h2	2	(0.6, 0.2)	{72, 53}	54	38.06	21.6	24.79
d1	3.0	RI	h2	2	(0.6, 0.25)	{72, 53}	54	38.06	18.9	22.88
d1	3.0	RI	h2	2	(0.6, 0.3)	{53, 143}	70	49.64	21.0	27.11
d1	3.0	RI	h2	2	(0.6, 0.35)	{53, 143}	70	49.64	17.5	24.62
d1	3.0	RI	h2	2	(0.6, 0.4)	{53, 143}	70	49.64	14.0	22.14
d1	3.0	RI	h2	2	(0.6, 0.45)	{53, 143}	70	49.64	10.5	19.66
d1	3.0	RI	h2	2	(0.6, 0.5)	{53, 143}	70	49.64	7.0	17.18
d1	3.0	RI	h2	2	(0.6, 0.55)	{53, 143}	70	49.64	3.5	14.7
d1	3.0	RI	h2	2	(0.6, 0.6)	{53, 143}	70	49.64	0.0	12.21
d1	3.0	RI	h2	2	(0.6, 0.65)	{53, 143}	70	49.64	-3.5	9.73
d1	3.0	RI	h2	2	(0.6, 0.7)	{53, 143}	70	49.64	-7.0	7.25
d1	3.0	RI	h2	2	(0.6, 0.75)	{53, 143}	70	49.64	-10.5	4.77
d1	3.0	RI	h2	2	(0.6, 0.8)	{53, 143}	70	49.64	-14.0	2.28
d1	3.0	RI	h2	2	(0.6, 0.85)	{53, 143}	70	49.64	-17.5	-0.2
d1	3.0	RI	h2	2	(0.6, 0.9)	{53, 143}	70	49.64	-21.0	-2.68
d1	3.0	RI	h2	2	(0.6, 0.95)	{53, 143}	70	49.64	-24.5	-5.16
d1	3.0	RI	h2	2	(0.6, 1.0)	{53, 143}	70	49.64	-28.0	-7.64
d1	3.0	RI	h2	2	(0.65, 0.0)	{53}	26	18.98	16.9	16.9
d1	3.0	RI	h2	2	(0.65, 0.05)	{53}	26	18.98	15.6	15.95
d1	3.0	RI	h2	2	(0.65, 0.1)	{53}	26	18.98	14.3	15.0
d1	3.0	RI	h2	2	(0.65, 0.15)	{53}	26	18.98	13.0	14.05
d1	3.0	RI	h2	2	(0.65, 0.2)	{72, 53}	46	33.12	20.7	23.28
d1	3.0	RI	h2	2	(0.65, 0.25)	{72, 53}	46	33.12	18.4	21.62
d1	3.0	RI	h2	2	(0.65, 0.3)	{53, 143}	55	40.38	19.25	23.64
d1	3.0	RI	h2	2	(0.65, 0.35)	{53, 143}	55	40.38	16.5	21.62
d1	3.0	RI	h2	2	(0.65, 0.4)	{53, 143}	55	40.38	13.75	19.6
d1	3.0	RI	h2	2	(0.65, 0.45)	{53, 143}	55	40.38	11.0	17.58
d1	3.0	RI	h2	2	(0.65, 0.5)	{53, 143}	55	40.38	8.25	15.56
d1	3.0	RI	h2	2	(0.65, 0.55)	{53, 143}	55	40.38	5.5	13.54
d1	3.0	RI	h2	2	(0.65, 0.6)	{53, 143}	55	40.38	2.75	11.52
d1	3.0	RI	h2	2	(0.65, 0.65)	{53, 143}	55	40.38	0.0	9.5
d1	3.0	RI	h2	2	(0.65, 0.7)	{53, 143}	55	40.38	-2.75	7.48
d1	3.0	RI	h2	2	(0.65, 0.75)	{53, 143}	55	40.38	-5.5	5.46
d1	3.0	RI	h2	2	(0.65, 0.8)	{53, 143}	55	40.38	-8.25	3.44
d1	3.0	RI	h2	2	(0.65, 0.85)	{53, 143}	55	40.38	-11.0	1.42
d1	3.0	RI	h2	2	(0.65, 0.9)	{53, 143}	55	40.38	-13.75	-0.59
d1	3.0	RI	h2	2	(0.65, 0.95)	{53, 143}	55	40.38	-16.5	-2.61
d1	3.0	RI	h2	2	(0.65, 1.0)	{53, 143}	55	40.38	-19.25	-4.63
d1	3.0	RI	h2	2	(0.7, 0.0)	{53}	9	7.75	6.3	6.3
d1	3.0	RI	h2	2	(0.7, 0.05)	{53}	9	7.75	5.85	5.91
d1	3.0	RI	h2	2	(0.7, 0.1)	{53}	9	7.75	5.4	5.53
d1	3.0	RI	h2	2	(0.7, 0.15)	{53}	9	7.75	4.95	5.14
d1	3.0	RI	h2	2	(0.7, 0.2)	{72, 53}	19	15.28	9.5	10.24
d1	3.0	RI	h2	2	(0.7, 0.25)	{72, 53}	19	15.28	8.55	9.48
d1	3.0	RI	h2	2	(0.7, 0.3)	{53, 143}	38	29.14	15.2	17.86
d1	3.0	RI	h2	2	(0.7, 0.35)	{53, 143}	38	29.14	13.3	16.4
d1	3.0	RI	h2	2	(0.7, 0.4)	{53, 143}	38	29.14	11.4	14.94
d1	3.0	RI	h2	2	(0.7, 0.45)	{53, 143}	38	29.14	9.5	13.48
d1	3.0	RI	h2	2	(0.7, 0.5)	{53, 143}	38	29.14	7.6	12.03
d1	3.0	RI	h2	2	(0.7, 0.55)	{53, 143}	38	29.14	5.7	10.57
d1	3.0	RI	h2	2	(0.7, 0.6)	{53, 143}	38	29.14	3.8	9.11
d1	3.0	RI	h2	2	(0.7, 0.65)	{53, 143}	38	29.14	1.9	7.66
d1	3.0	RI	h2	2	(0.7, 0.7)	{53, 143}	38	29.14	0.0	6.2
d1	3.0	RI	h2	2	(0.7, 0.75)	{53, 143}	38	29.14	-1.9	4.74
d1	3.0	RI	h2	2	(0.7, 0.8)	{53, 143}	38	29.14	-3.8	3.28
d1	3.0	RI	h2	2	(0.7, 0.85)	{53, 143}	38	29.14	-5.7	1.83
d1	3.0	RI	h2	2	(0.7, 0.9)	{53, 143}	38	29.14	-7.6	0.37
d1	3.0	RI	h2	2	(0.7, 0.95)	{53, 143}	38	29.14	-9.5	-1.09
d1	3.0	RI	h2	2	(0.7, 1.0)	{53, 143}	38	29.14	-11.4	-2.54
d1	3.0	RI	h2	2	(0.75, 0.0)	{53}	9	7.75	6.75	6.75
d1	3.0	RI	h2	2	(0.75, 0.05)	{53}	9	7.75	6.3	6.36
d1	3.0	RI	h2	2	(0.75, 0.1)	{53}	9	7.75	5.85	5.98
d1	3.0	RI	h2	2	(0.75, 0.15)	{53}	9	7.75	5.4	5.59
d1	3.0	RI	h2	2	(0.75, 0.2)	{72, 53}	10	8.62	5.5	5.78
d1	3.0	RI	h2	2	(0.75, 0.25)	{72, 53}	10	8.62	5.0	5.35
d1	3.0	RI	h2	2	(0.75, 0.3)	{53, 143}	10	8.6	4.5	4.92
d1	3.0	RI	h2	2	(0.75, 0.35)	{53, 143}	10	8.6	4.0	4.49
d1	3.0	RI	h2	2	(0.75, 0.4)	{53, 143}	10	8.6	3.5	4.06
d1	3.0	RI	h2	2	(0.75, 0.45)	{53, 143}	10	8.6	3.0	3.63
d1	3.0	RI	h2	2	(0.75, 0.5)	{53, 143}	10	8.6	2.5	3.2
d1	3.0	RI	h2	2	(0.75, 0.55)	{53, 143}	10	8.6	2.0	2.77
d1	3.0	RI	h2	2	(0.75, 0.6)	{53, 143}	10	8.6	1.5	2.34
d1	3.0	RI	h2	2	(0.75, 0.65)	{53, 143}	10	8.6	1.0	1.91
d1	3.0	RI	h2	2	(0.75, 0.7)	{53, 143}	10	8.6	0.5	1.48
d1	3.0	RI	h2	2	(0.75, 0.75)	{53, 143}	10	8.6	0.0	1.05
d1	3.0	RI	h2	2	(0.75, 0.8)	{53, 143}	10	8.6	-0.5	0.62
d1	3.0	RI	h2	2	(0.75, 0.85)	{53, 143}	10	8.6	-1.0	0.19
d1	3.0	RI	h2	2	(0.75, 0.9)	{53, 143}	10	8.6	-1.5	-0.24
d1	3.0	RI	h2	2	(0.75, 0.95)	{53, 143}	10	8.6	-2.0	-0.67
d1	3.0	RI	h2	2	(0.75, 1.0)	{53, 143}	10	8.6	-2.5	-1.1
d1	3.0	RI	h2	2	(0.8, 0.0)	{53}	9	7.75	7.2	7.2
d1	3.0	RI	h2	2	(0.8, 0.05)	{53}	9	7.75	6.75	6.81
d1	3.0	RI	h2	2	(0.8, 0.1)	{53}	9	7.75	6.3	6.43
d1	3.0	RI	h2	2	(0.8, 0.15)	{53}	9	7.75	5.85	6.04
d1	3.0	RI	h2	2	(0.8, 0.2)	{72, 53}	10	8.62	6.0	6.28
d1	3.0	RI	h2	2	(0.8, 0.25)	{72, 53}	10	8.62	5.5	5.85
d1	3.0	RI	h2	2	(0.8, 0.3)	{53, 143}	10	8.6	5.0	5.42
d1	3.0	RI	h2	2	(0.8, 0.35)	{53, 143}	10	8.6	4.5	4.99
d1	3.0	RI	h2	2	(0.8, 0.4)	{53, 143}	10	8.6	4.0	4.56
d1	3.0	RI	h2	2	(0.8, 0.45)	{53, 143}	10	8.6	3.5	4.13
d1	3.0	RI	h2	2	(0.8, 0.5)	{53, 143}	10	8.6	3.0	3.7
d1	3.0	RI	h2	2	(0.8, 0.55)	{53, 143}	10	8.6	2.5	3.27
d1	3.0	RI	h2	2	(0.8, 0.6)	{53, 143}	10	8.6	2.0	2.84
d1	3.0	RI	h2	2	(0.8, 0.65)	{53, 143}	10	8.6	1.5	2.41
d1	3.0	RI	h2	2	(0.8, 0.7)	{53, 143}	10	8.6	1.0	1.98
d1	3.0	RI	h2	2	(0.8, 0.75)	{53, 143}	10	8.6	0.5	1.55
d1	3.0	RI	h2	2	(0.8, 0.8)	{53, 143}	10	8.6	0.0	1.12
d1	3.0	RI	h2	2	(0.8, 0.85)	{53, 143}	10	8.6	-0.5	0.69
d1	3.0	RI	h2	2	(0.8, 0.9)	{53, 143}	10	8.6	-1.0	0.26
d1	3.0	RI	h2	2	(0.8, 0.95)	{53, 143}	10	8.6	-1.5	-0.17
d1	3.0	RI	h2	2	(0.8, 1.0)	{53, 143}	10	8.6	-2.0	-0.6
d1	3.0	RI	h2	2	(0.85, 0.0)	{53}	9	7.75	7.65	7.65
d1	3.0	RI	h2	2	(0.85, 0.05)	{53}	9	7.75	7.2	7.26
d1	3.0	RI	h2	2	(0.85, 0.1)	{53}	9	7.75	6.75	6.88
d1	3.0	RI	h2	2	(0.85, 0.15)	{53}	9	7.75	6.3	6.49
d1	3.0	RI	h2	2	(0.85, 0.2)	{72, 53}	10	8.62	6.5	6.78
d1	3.0	RI	h2	2	(0.85, 0.25)	{72, 53}	10	8.62	6.0	6.35
d1	3.0	RI	h2	2	(0.85, 0.3)	{53, 143}	10	8.6	5.5	5.92
d1	3.0	RI	h2	2	(0.85, 0.35)	{53, 143}	10	8.6	5.0	5.49
d1	3.0	RI	h2	2	(0.85, 0.4)	{53, 143}	10	8.6	4.5	5.06
d1	3.0	RI	h2	2	(0.85, 0.45)	{53, 143}	10	8.6	4.0	4.63
d1	3.0	RI	h2	2	(0.85, 0.5)	{53, 143}	10	8.6	3.5	4.2
d1	3.0	RI	h2	2	(0.85, 0.55)	{53, 143}	10	8.6	3.0	3.77
d1	3.0	RI	h2	2	(0.85, 0.6)	{53, 143}	10	8.6	2.5	3.34
d1	3.0	RI	h2	2	(0.85, 0.65)	{53, 143}	10	8.6	2.0	2.91
d1	3.0	RI	h2	2	(0.85, 0.7)	{53, 143}	10	8.6	1.5	2.48
d1	3.0	RI	h2	2	(0.85, 0.75)	{53, 143}	10	8.6	1.0	2.05
d1	3.0	RI	h2	2	(0.85, 0.8)	{53, 143}	10	8.6	0.5	1.62
d1	3.0	RI	h2	2	(0.85, 0.85)	{53, 143}	10	8.6	0.0	1.19
d1	3.0	RI	h2	2	(0.85, 0.9)	{53, 143}	10	8.6	-0.5	0.76
d1	3.0	RI	h2	2	(0.85, 0.95)	{53, 143}	10	8.6	-1.0	0.33
d1	3.0	RI	h2	2	(0.85, 1.0)	{53, 143}	10	8.6	-1.5	-0.1
d1	3.0	RI	h2	2	(0.9, 0.0)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.9, 0.05)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.9, 0.1)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.9, 0.15)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.9, 0.2)	{72, 53}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.9, 0.25)	{72, 53}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.9, 0.3)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.9, 0.35)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.9, 0.4)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.9, 0.45)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.9, 0.5)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.9, 0.55)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.9, 0.6)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.9, 0.65)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.9, 0.7)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.9, 0.75)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.9, 0.8)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.9, 0.85)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.9, 0.9)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.9, 0.95)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.9, 1.0)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.95, 0.0)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.95, 0.05)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.95, 0.1)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.95, 0.15)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.95, 0.2)	{72, 53}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.95, 0.25)	{72, 53}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.95, 0.3)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.95, 0.35)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.95, 0.4)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.95, 0.45)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.95, 0.5)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.95, 0.55)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.95, 0.6)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.95, 0.65)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.95, 0.7)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.95, 0.75)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.95, 0.8)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.95, 0.85)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.95, 0.9)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.95, 0.95)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(0.95, 1.0)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(1.0, 0.0)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(1.0, 0.05)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(1.0, 0.1)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(1.0, 0.15)	{53}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(1.0, 0.2)	{72, 53}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(1.0, 0.25)	{72, 53}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(1.0, 0.3)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(1.0, 0.35)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(1.0, 0.4)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(1.0, 0.45)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(1.0, 0.5)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(1.0, 0.55)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(1.0, 0.6)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(1.0, 0.65)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(1.0, 0.7)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(1.0, 0.75)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(1.0, 0.8)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(1.0, 0.85)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(1.0, 0.9)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(1.0, 0.95)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	2	(1.0, 1.0)	{53, 143}	0	0	0.0	0.0
d1	3.0	RI	h2	3	(0.0, 0.0)	{53}	821	275.01	0.0	0.0
d1	3.0	RI	h2	3	(0.0, 0.05)	{53}	821	275.01	-41.05	-13.75
d1	3.0	RI	h2	3	(0.0, 0.1)	{53}	821	275.01	-82.1	-27.5
d1	3.0	RI	h2	3	(0.0, 0.15)	{53}	821	275.01	-123.15	-41.25
d1	3.0	RI	h2	3	(0.0, 0.2)	{72, 53, 125}	1858	622.74	-371.6	-124.55
d1	3.0	RI	h2	3	(0.0, 0.25)	{72, 53, 125}	1858	622.74	-464.5	-155.69
d1	3.0	RI	h2	3	(0.0, 0.3)	{72, 53, 143}	2211	736.98	-663.3	-221.09
d1	3.0	RI	h2	3	(0.0, 0.35)	{72, 53, 143}	2211	736.98	-773.85	-257.94
d1	3.0	RI	h2	3	(0.0, 0.4)	{143, 53, 183}	1930	644.38	-772.0	-257.75
