did	lamb	obj	method	budget	scheme	setM	I	W	RI	RW
d1	2.0	RI	brute	1	(0.7, 0.45)	(1,)	88	68.51	22.0	30.77
d1	2.0	RI	brute	1	(0.7, 0.5)	(1,)	88	68.51	17.6	27.35
d1	2.0	RI	brute	1	(0.7, 0.55)	(27,)	102	80.87	15.3	26.92
d1	2.0	RI	brute	1	(0.7, 0.6)	(27,)	102	80.87	10.2	22.88
d1	2.0	RI	brute	1	(0.7, 0.65)	(27,)	102	80.87	5.1	18.84
d1	2.0	RI	brute	1	(0.7, 0.7)	(1,)	88	68.51	0.0	13.64
d1	2.0	RI	brute	1	(0.7, 0.75)	(145,)	4	3.25	-0.2	0.36
d1	2.0	RI	brute	1	(0.7, 0.8)	(145,)	4	3.25	-0.4	0.2
d1	2.0	RI	brute	1	(0.7, 0.85)	(145,)	4	3.25	-0.6	0.04
d1	2.0	RI	brute	1	(0.7, 0.9)	(145,)	4	3.25	-0.8	-0.13
d1	2.0	RI	brute	1	(0.7, 0.95)	(145,)	4	3.25	-1.0	-0.29
d1	2.0	RI	brute	1	(0.7, 1.0)	(145,)	4	3.25	-1.2	-0.45
d1	2.0	RI	brute	1	(0.75, 0.0)	(53,)	26	21.04	19.5	19.5
d1	2.0	RI	brute	1	(0.75, 0.05)	(53,)	26	21.04	18.2	18.45
d1	2.0	RI	brute	1	(0.75, 0.1)	(53,)	26	21.04	16.9	17.4
d1	2.0	RI	brute	1	(0.75, 0.15)	(72,)	28	22.24	16.8	17.66
d1	2.0	RI	brute	1	(0.75, 0.2)	(143,)	29	23.68	15.95	17.01
d1	2.0	RI	brute	1	(0.75, 0.25)	(50,)	34	27.42	17.0	18.64
d1	2.0	RI	brute	1	(0.75, 0.3)	(45,)	57	46.21	25.65	28.89
d1	2.0	RI	brute	1	(0.75, 0.35)	(1,)	58	46.99	23.2	27.05
d1	2.0	RI	brute	1	(0.75, 0.4)	(99,)	65	53.06	22.75	27.53
d1	2.0	RI	brute	1	(0.75, 0.45)	(99,)	65	53.06	19.5	24.87
d1	2.0	RI	brute	1	(0.75, 0.5)	(99,)	65	53.06	16.25	22.22
d1	2.0	RI	brute	1	(0.75, 0.55)	(27,)	74	60.78	14.8	22.07
d1	2.0	RI	brute	1	(0.75, 0.6)	(27,)	74	60.78	11.1	19.03
d1	2.0	RI	brute	1	(0.75, 0.65)	(27,)	74	60.78	7.4	15.99
d1	2.0	RI	brute	1	(0.75, 0.7)	(27,)	74	60.78	3.7	12.95
d1	2.0	RI	brute	1	(0.75, 0.75)	(1,)	58	46.99	0.0	8.26
d1	2.0	RI	brute	1	(0.75, 0.8)	(145,)	4	3.25	-0.2	0.4
d1	2.0	RI	brute	1	(0.75, 0.85)	(145,)	4	3.25	-0.4	0.24
d1	2.0	RI	brute	1	(0.75, 0.9)	(145,)	4	3.25	-0.6	0.07
d1	2.0	RI	brute	1	(0.75, 0.95)	(145,)	4	3.25	-0.8	-0.09
d1	2.0	RI	brute	1	(0.75, 1.0)	(145,)	4	3.25	-1.0	-0.25
d1	2.0	RI	brute	1	(0.8, 0.0)	(53,)	9	8.14	7.2	7.2
d1	2.0	RI	brute	1	(0.8, 0.05)	(53,)	9	8.14	6.75	6.79
d1	2.0	RI	brute	1	(0.8, 0.1)	(53,)	9	8.14	6.3	6.39
d1	2.0	RI	brute	1	(0.8, 0.15)	(125,)	23	19.25	14.95	15.51
d1	2.0	RI	brute	1	(0.8, 0.2)	(143,)	29	23.68	17.4	18.46
d1	2.0	RI	brute	1	(0.8, 0.25)	(143,)	29	23.68	15.95	17.28
d1	2.0	RI	brute	1	(0.8, 0.3)	(45,)	29	24.96	14.5	15.71
d1	2.0	RI	brute	1	(0.8, 0.35)	(13,)	34	29.19	15.3	16.98
d1	2.0	RI	brute	1	(0.8, 0.4)	(99,)	39	33.34	15.6	17.86
d1	2.0	RI	brute	1	(0.8, 0.45)	(73,)	42	35.17	14.7	17.77
d1	2.0	RI	brute	1	(0.8, 0.5)	(73,)	42	35.17	12.6	16.02
d1	2.0	RI	brute	1	(0.8, 0.55)	(27,)	51	43.31	12.75	16.98
d1	2.0	RI	brute	1	(0.8, 0.6)	(27,)	51	43.31	10.2	14.81
d1	2.0	RI	brute	1	(0.8, 0.65)	(27,)	51	43.31	7.65	12.65
d1	2.0	RI	brute	1	(0.8, 0.7)	(27,)	51	43.31	5.1	10.48
d1	2.0	RI	brute	1	(0.8, 0.75)	(27,)	51	43.31	2.55	8.32
d1	2.0	RI	brute	1	(0.8, 0.8)	(1,)	27	23.46	0.0	2.83
d1	2.0	RI	brute	1	(0.8, 0.85)	(145,)	4	3.25	-0.2	0.44
d1	2.0	RI	brute	1	(0.8, 0.9)	(145,)	4	3.25	-0.4	0.27
d1	2.0	RI	brute	1	(0.8, 0.95)	(145,)	4	3.25	-0.6	0.11
d1	2.0	RI	brute	1	(0.8, 1.0)	(145,)	4	3.25	-0.8	-0.05
d1	2.0	RI	brute	1	(0.85, 0.0)	(53,)	9	8.14	7.65	7.65
d1	2.0	RI	brute	1	(0.85, 0.05)	(53,)	9	8.14	7.2	7.24
d1	2.0	RI	brute	1	(0.85, 0.1)	(53,)	9	8.14	6.75	6.84
d1	2.0	RI	brute	1	(0.85, 0.15)	(53,)	9	8.14	6.3	6.43
d1	2.0	RI	brute	1	(0.85, 0.2)	(53,)	9	8.14	5.85	6.02
d1	2.0	RI	brute	1	(0.85, 0.25)	(53,)	9	8.14	5.4	5.61
d1	2.0	RI	brute	1	(0.85, 0.3)	(45,)	15	13.6	8.25	8.67
d1	2.0	RI	brute	1	(0.85, 0.35)	(13,)	17	15.36	8.5	9.07
d1	2.0	RI	brute	1	(0.85, 0.4)	(99,)	17	15.41	7.65	8.29
d1	2.0	RI	brute	1	(0.85, 0.45)	(13,)	17	15.36	6.8	7.54
d1	2.0	RI	brute	1	(0.85, 0.5)	(13,)	17	15.36	5.95	6.77
d1	2.0	RI	brute	1	(0.85, 0.55)	(27,)	20	18.1	6.0	7.05
d1	2.0	RI	brute	1	(0.85, 0.6)	(27,)	20	18.1	5.0	6.14
d1	2.0	RI	brute	1	(0.85, 0.65)	(27,)	20	18.1	4.0	5.24
d1	2.0	RI	brute	1	(0.85, 0.7)	(27,)	20	18.1	3.0	4.33
d1	2.0	RI	brute	1	(0.85, 0.75)	(27,)	20	18.1	2.0	3.43
d1	2.0	RI	brute	1	(0.85, 0.8)	(27,)	20	18.1	1.0	2.52
d1	2.0	RI	brute	1	(0.85, 0.85)	(1,)	16	14.49	0.0	1.29
d1	2.0	RI	brute	1	(0.85, 0.9)	(145,)	0	0.0	0.0	0.0
d1	2.0	RI	brute	1	(0.85, 0.95)	(145,)	0	0.0	0.0	0.0
d1	2.0	RI	brute	1	(0.85, 1.0)	(145,)	0	0.0	0.0	0.0
d1	2.0	RI	brute	1	(0.9, 0.0)	(53,)	4	3.64	3.6	3.6
d1	2.0	RI	brute	1	(0.9, 0.05)	(53,)	4	3.64	3.4	3.42
d1	2.0	RI	brute	1	(0.9, 0.1)	(53,)	4	3.64	3.2	3.24
d1	2.0	RI	brute	1	(0.9, 0.15)	(53,)	4	3.64	3.0	3.05
d1	2.0	RI	brute	1	(0.9, 0.2)	(53,)	4	3.64	2.8	2.87
d1	2.0	RI	brute	1	(0.9, 0.25)	(50,)	7	6.38	4.55	4.71
d1	2.0	RI	brute	1	(0.9, 0.3)	(45,)	9	8.2	5.4	5.64
d1	2.0	RI	brute	1	(0.9, 0.35)	(45,)	9	8.2	4.95	5.23
d1	2.0	RI	brute	1	(0.9, 0.4)	(99,)	10	9.11	5.0	5.36
d1	2.0	RI	brute	1	(0.9, 0.45)	(99,)	10	9.11	4.5	4.9
d1	2.0	RI	brute	1	(0.9, 0.5)	(99,)	10	9.11	4.0	4.44
d1	2.0	RI	brute	1	(0.9, 0.55)	(99,)	10	9.11	3.5	3.99
d1	2.0	RI	brute	1	(0.9, 0.6)	(99,)	10	9.11	3.0	3.53
d1	2.0	RI	brute	1	(0.9, 0.65)	(99,)	10	9.11	2.5	3.08
d1	2.0	RI	brute	1	(0.9, 0.7)	(99,)	10	9.11	2.0	2.62
d1	2.0	RI	brute	1	(0.9, 0.75)	(99,)	10	9.11	1.5	2.17
d1	2.0	RI	brute	1	(0.9, 0.8)	(99,)	10	9.11	1.0	1.71
d1	2.0	RI	brute	1	(0.9, 0.85)	(99,)	10	9.11	0.5	1.26
d1	2.0	RI	brute	1	(0.9, 0.9)	(1,)	8	7.29	0.0	0.64
d1	2.0	RI	brute	1	(0.9, 0.95)	(141,)	0	0.0	0.0	0.0
d1	2.0	RI	brute	1	(0.9, 1.0)	(141,)	0	0.0	0.0	0.0
d1	2.0	RI	brute	1	(0.95, 0.0)	(53,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(0.95, 0.05)	(53,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(0.95, 0.1)	(53,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(0.95, 0.15)	(72,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(0.95, 0.2)	(72,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(0.95, 0.25)	(72,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(0.95, 0.3)	(72,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(0.95, 0.35)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(0.95, 0.4)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(0.95, 0.45)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(0.95, 0.5)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(0.95, 0.55)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(0.95, 0.6)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(0.95, 0.65)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(0.95, 0.7)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(0.95, 0.75)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(0.95, 0.8)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(0.95, 0.85)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(0.95, 0.9)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(0.95, 0.95)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(0.95, 1.0)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(1.0, 0.0)	(53,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(1.0, 0.05)	(53,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(1.0, 0.1)	(53,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(1.0, 0.15)	(72,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(1.0, 0.2)	(72,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(1.0, 0.25)	(72,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(1.0, 0.3)	(72,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(1.0, 0.35)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(1.0, 0.4)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(1.0, 0.45)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(1.0, 0.5)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(1.0, 0.55)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(1.0, 0.6)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(1.0, 0.65)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(1.0, 0.7)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(1.0, 0.75)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(1.0, 0.8)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(1.0, 0.85)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(1.0, 0.9)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(1.0, 0.95)	(1,)	0	0	0.0	0.0
d1	2.0	RI	brute	1	(1.0, 1.0)	(1,)	0	0	0.0	0.0
d1	2.0	RI	greedy	1	(0.0, 0.0)	{53}	821	390.49	0.0	0.0
d1	2.0	RI	greedy	1	(0.0, 0.05)	{53}	821	390.49	-41.05	-19.52
d1	2.0	RI	greedy	1	(0.0, 0.1)	{53}	821	390.49	-82.1	-39.05
d1	2.0	RI	greedy	1	(0.0, 0.15)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.0, 0.2)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.0, 0.25)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.0, 0.3)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.0, 0.35)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.0, 0.4)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.0, 0.45)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.0, 0.5)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.0, 0.55)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.0, 0.6)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.0, 0.65)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.0, 0.7)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.0, 0.75)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.0, 0.8)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.0, 0.85)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.0, 0.9)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.0, 0.95)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.0, 1.0)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.05, 0.0)	{53}	821	390.49	41.05	41.05
d1	2.0	RI	greedy	1	(0.05, 0.05)	{53}	821	390.49	0.0	21.53
d1	2.0	RI	greedy	1	(0.05, 0.1)	{53}	821	390.49	-41.05	2.0
d1	2.0	RI	greedy	1	(0.05, 0.15)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.05, 0.2)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.05, 0.25)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.05, 0.3)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.05, 0.35)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.05, 0.4)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.05, 0.45)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.05, 0.5)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.05, 0.55)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.05, 0.6)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.05, 0.65)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.05, 0.7)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.05, 0.75)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.05, 0.8)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.05, 0.85)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.05, 0.9)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.05, 0.95)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.05, 1.0)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.1, 0.0)	{53}	821	390.49	82.1	82.1
d1	2.0	RI	greedy	1	(0.1, 0.05)	{53}	821	390.49	41.05	62.58
d1	2.0	RI	greedy	1	(0.1, 0.1)	{53}	821	390.49	0.0	43.05
d1	2.0	RI	greedy	1	(0.1, 0.15)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.1, 0.2)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.1, 0.25)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.1, 0.3)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.1, 0.35)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.1, 0.4)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.1, 0.45)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.1, 0.5)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.1, 0.55)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.1, 0.6)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.1, 0.65)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.1, 0.7)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.1, 0.75)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.1, 0.8)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.1, 0.85)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.1, 0.9)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.1, 0.95)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.1, 1.0)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.15, 0.0)	{53}	821	390.49	123.15	123.15
d1	2.0	RI	greedy	1	(0.15, 0.05)	{53}	821	390.49	82.1	103.63
d1	2.0	RI	greedy	1	(0.15, 0.1)	{53}	821	390.49	41.05	84.1
d1	2.0	RI	greedy	1	(0.15, 0.15)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.15, 0.2)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.15, 0.25)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.15, 0.3)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.15, 0.35)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.15, 0.4)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.15, 0.45)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.15, 0.5)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.15, 0.55)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.15, 0.6)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.15, 0.65)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.15, 0.7)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.15, 0.75)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.15, 0.8)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.15, 0.85)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.15, 0.9)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.15, 0.95)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.15, 1.0)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.2, 0.0)	{53}	821	390.49	164.2	164.2
d1	2.0	RI	greedy	1	(0.2, 0.05)	{53}	821	390.49	123.15	144.68
d1	2.0	RI	greedy	1	(0.2, 0.1)	{53}	821	390.49	82.1	125.15
d1	2.0	RI	greedy	1	(0.2, 0.15)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.2, 0.2)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.2, 0.25)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.2, 0.3)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.2, 0.35)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.2, 0.4)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.2, 0.45)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.2, 0.5)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.2, 0.55)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.2, 0.6)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.2, 0.65)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.2, 0.7)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.2, 0.75)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.2, 0.8)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.2, 0.85)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.2, 0.9)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.2, 0.95)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.2, 1.0)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.25, 0.0)	{53}	821	390.49	205.25	205.25
d1	2.0	RI	greedy	1	(0.25, 0.05)	{53}	821	390.49	164.2	185.73
d1	2.0	RI	greedy	1	(0.25, 0.1)	{53}	821	390.49	123.15	166.2
d1	2.0	RI	greedy	1	(0.25, 0.15)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.25, 0.2)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.25, 0.25)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.25, 0.3)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.25, 0.35)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.25, 0.4)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.25, 0.45)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.25, 0.5)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.25, 0.55)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.25, 0.6)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.25, 0.65)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.25, 0.7)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.25, 0.75)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.25, 0.8)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.25, 0.85)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.25, 0.9)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.25, 0.95)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.25, 1.0)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.3, 0.0)	{53}	793	383.06	237.9	237.9
d1	2.0	RI	greedy	1	(0.3, 0.05)	{53}	793	383.06	198.25	218.75
d1	2.0	RI	greedy	1	(0.3, 0.1)	{53}	793	383.06	158.6	199.59
d1	2.0	RI	greedy	1	(0.3, 0.15)	{53}	793	383.06	118.95	180.44
d1	2.0	RI	greedy	1	(0.3, 0.2)	{143}	929	444.74	92.9	189.75
d1	2.0	RI	greedy	1	(0.3, 0.25)	{143}	929	444.74	46.45	167.51
d1	2.0	RI	greedy	1	(0.3, 0.3)	{125}	709	341.39	0.0	110.28
d1	2.0	RI	greedy	1	(0.3, 0.35)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.3, 0.4)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.3, 0.45)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.3, 0.5)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.3, 0.55)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.3, 0.6)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.3, 0.65)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.3, 0.7)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.3, 0.75)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.3, 0.8)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.3, 0.85)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.3, 0.9)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.3, 0.95)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.3, 1.0)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.35, 0.0)	{53}	744	367.91	260.4	260.4
d1	2.0	RI	greedy	1	(0.35, 0.05)	{53}	744	367.91	223.2	242.0
d1	2.0	RI	greedy	1	(0.35, 0.1)	{53}	744	367.91	186.0	223.61
d1	2.0	RI	greedy	1	(0.35, 0.15)	{53}	744	367.91	148.8	205.21
d1	2.0	RI	greedy	1	(0.35, 0.2)	{143}	871	426.81	130.65	219.49
d1	2.0	RI	greedy	1	(0.35, 0.25)	{143}	871	426.81	87.1	198.15
d1	2.0	RI	greedy	1	(0.35, 0.3)	{143}	871	426.81	43.55	176.81
d1	2.0	RI	greedy	1	(0.35, 0.35)	{125}	664	327.48	0.0	117.78
d1	2.0	RI	greedy	1	(0.35, 0.4)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.35, 0.45)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.35, 0.5)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.35, 0.55)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.35, 0.6)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.35, 0.65)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.35, 0.7)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.35, 0.75)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.35, 0.8)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.35, 0.85)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.35, 0.9)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.35, 0.95)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.35, 1.0)	set()	0	0.0	0.0	0.0
d1	2.0	RI	greedy	1	(0.4, 0.0)	{53}	655	334.31	262.0	262.0
d1	2.0	RI	greedy	1	(0.4, 0.05)	{53}	655	334.31	229.25	245.28
d1	2.0	RI	greedy	1	(0.4, 0.1)	{53}	655	334.31	196.5	228.57
d1	2.0	RI	greedy	1	(0.4, 0.15)	{53}	655	334.31	163.75	211.85
d1	2.0	RI	greedy	1	(0.4, 0.2)	{143}	765	386.76	153.0	228.65
d1	2.0	RI	greedy	1	(0.4, 0.25)	{143}	765	386.76	114.75	209.31
d1	2.0	RI	greedy	1	(0.4, 0.3)	{143}	765	386.76	76.5	189.97
d1	2.0	RI	greedy	1	(0.4, 0.35)	{143}	765	386.76	38.25	170.63
