did	lamb	obj	method	budget	scheme	setM	I	W	RI	RW
d1	2.0	A	brute	1	(0.35, 1.0)	(53,)	744	367.90915518824613	-483.6	-107.50915518824615
d1	2.0	A	brute	1	(0.35, 1.0)	(183,)	796	390.28801652892565	-517.4000000000001	-111.68801652892569
d1	2.0	A	brute	1	(0.35, 1.0)	(65,)	566	287.2155371900826	-367.9	-89.11553719008262
d1	2.0	A	brute	1	(0.35, 1.0)	(67,)	297	155.45173553719013	-193.05	-51.50173553719014
d1	2.0	A	brute	1	(0.35, 1.0)	(196,)	48	26.388494031221306	-31.200000000000003	-9.588494031221309
d1	2.0	A	brute	1	(0.35, 1.0)	(197,)	203	112.12114784205694	-131.95	-41.071147842056945
d1	2.0	A	brute	1	(0.35, 1.0)	(71,)	383	186.95250688705232	-248.95000000000002	-52.90250688705234
d1	2.0	A	brute	1	(0.35, 1.0)	(72,)	680	332.2631404958677	-442.0	-94.2631404958677
d1	2.0	A	brute	1	(0.35, 1.0)	(73,)	525	274.3111019283746	-341.25	-90.56110192837463
d1	2.0	A	brute	1	(0.35, 1.0)	(74,)	324	168.2792561983471	-210.60000000000002	-54.87925619834711
d1	2.0	A	brute	1	(0.35, 1.0)	(76,)	347	180.34107438016534	-225.55	-58.89107438016535
d1	2.0	A	brute	1	(0.35, 1.0)	(204,)	467	244.839696969697	-303.55	-81.38969696969701
d1	2.0	A	brute	1	(0.35, 1.0)	(77,)	514	263.42955922865013	-334.1	-83.52955922865016
d1	2.0	A	brute	1	(0.35, 1.0)	(207,)	304	163.76133149678603	-197.60000000000002	-57.361331496786036
d1	2.0	A	brute	1	(0.35, 1.0)	(80,)	557	283.36527089072547	-362.05	-88.41527089072548
d1	2.0	A	brute	1	(0.35, 1.0)	(206,)	418	220.23745638200185	-271.70000000000005	-73.93745638200187
d1	2.0	A	brute	1	(0.35, 1.0)	(86,)	583	308.53861340679526	-378.95000000000005	-104.48861340679528
d1	2.0	A	brute	1	(0.35, 1.0)	(215,)	222	109.92090909090903	-144.3	-32.220909090909046
d1	2.0	A	brute	1	(0.35, 1.0)	(90,)	119	63.60839302112029	-77.35	-21.958393021120294
d1	2.0	A	brute	1	(0.35, 1.0)	(92,)	437	225.791028466483	-284.05	-72.84102846648301
d1	2.0	A	brute	1	(0.35, 1.0)	(96,)	184	96.97243342516069	-119.60000000000001	-32.572433425160696
d1	2.0	A	brute	1	(0.35, 1.0)	(98,)	105	55.0627180899908	-68.25	-18.312718089990803
d1	2.0	A	brute	1	(0.35, 1.0)	(99,)	643	341.28630853994486	-417.95000000000005	-116.23630853994487
d1	2.0	A	brute	1	(0.35, 1.0)	(101,)	379	204.34049586776865	-246.35	-71.69049586776865
d1	2.0	A	brute	1	(0.35, 1.0)	(108,)	350	190.29869605142332	-227.5	-67.79869605142333
d1	2.0	A	brute	1	(0.35, 1.0)	(111,)	571	301.96844811753897	-371.15	-102.11844811753897
d1	2.0	A	brute	1	(0.35, 1.0)	(125,)	664	327.47764003673086	-431.6	-95.07764003673088
d1	2.0	A	brute	1	(0.4, 0.0)	(53,)	655	334.3144628099174	262.0	262.0
d1	2.0	A	brute	1	(0.4, 0.05)	(53,)	655	334.3144628099174	229.25	245.28427685950413
d1	2.0	A	brute	1	(0.4, 0.1)	(53,)	655	334.3144628099174	196.5	228.56855371900826
d1	2.0	A	brute	1	(0.4, 0.15)	(72,)	588	297.51441689623505	147.0	190.57283746556476
d1	2.0	A	brute	1	(0.4, 0.15)	(125,)	583	296.8804132231404	145.75	188.66793801652895
d1	2.0	A	brute	1	(0.4, 0.15)	(53,)	655	334.3144628099174	163.75	211.8528305785124
d1	2.0	A	brute	1	(0.4, 0.2)	(72,)	588	297.51441689623505	117.60000000000001	175.697116620753
d1	2.0	A	brute	1	(0.4, 0.2)	(125,)	583	296.8804132231404	116.60000000000001	173.82391735537192
d1	2.0	A	brute	1	(0.4, 0.2)	(53,)	655	334.3144628099174	131.0	195.13710743801653
d1	2.0	A	brute	1	(0.4, 0.2)	(143,)	765	386.7606519742883	153.0	228.64786960514232
d1	2.0	A	brute	1	(0.4, 0.25)	(72,)	588	297.51441689623505	88.20000000000002	160.82139577594126
d1	2.0	A	brute	1	(0.4, 0.25)	(143,)	765	386.7606519742883	114.75	209.30983700642793
d1	2.0	A	brute	1	(0.4, 0.25)	(50,)	494	258.5192378328742	74.10000000000002	132.97019054178148
d1	2.0	A	brute	1	(0.4, 0.25)	(53,)	655	334.3144628099174	98.25	178.42138429752066
d1	2.0	A	brute	1	(0.4, 0.25)	(125,)	583	296.8804132231404	87.45000000000002	158.97989669421491
d1	2.0	A	brute	1	(0.4, 0.3)	(72,)	588	297.51441689623505	58.80000000000001	145.9456749311295
d1	2.0	A	brute	1	(0.4, 0.3)	(44,)	514	271.4966758494031	51.400000000000034	124.15099724517908
d1	2.0	A	brute	1	(0.4, 0.3)	(45,)	531	286.43989898989906	53.10000000000002	126.46803030303029
d1	2.0	A	brute	1	(0.4, 0.3)	(47,)	434	227.5261524334252	43.400000000000034	105.34215426997247
d1	2.0	A	brute	1	(0.4, 0.3)	(143,)	765	386.7606519742883	76.5	189.97180440771353
d1	2.0	A	brute	1	(0.4, 0.3)	(50,)	494	258.5192378328742	49.400000000000034	120.04422865013777
d1	2.0	A	brute	1	(0.4, 0.3)	(53,)	655	334.3144628099174	65.5	161.7056611570248
d1	2.0	A	brute	1	(0.4, 0.3)	(183,)	702	354.7860973370064	70.20000000000002	174.3641707988981
d1	2.0	A	brute	1	(0.4, 0.3)	(125,)	583	296.8804132231404	58.30000000000001	144.1358760330579
d1	2.0	A	brute	1	(0.4, 0.35)	(1,)	639	345.8302479338843	31.950000000000045	134.55941322314052
d1	2.0	A	brute	1	(0.4, 0.35)	(72,)	588	297.51441689623505	29.400000000000034	131.06995408631775
d1	2.0	A	brute	1	(0.4, 0.35)	(169,)	483	248.4529292929293	24.150000000000034	106.24147474747477
d1	2.0	A	brute	1	(0.4, 0.35)	(44,)	514	271.4966758494031	25.700000000000045	110.57616345270894
d1	2.0	A	brute	1	(0.4, 0.35)	(45,)	531	286.43989898989906	26.55000000000001	112.14603535353534
d1	2.0	A	brute	1	(0.4, 0.35)	(141,)	322	166.5898255280074	16.100000000000023	70.49356106519743
d1	2.0	A	brute	1	(0.4, 0.35)	(47,)	434	227.5261524334252	21.700000000000045	93.96584664830121
d1	2.0	A	brute	1	(0.4, 0.35)	(13,)	512	279.42797061524334	25.600000000000023	107.00021028466485
d1	2.0	A	brute	1	(0.4, 0.35)	(143,)	765	386.7606519742883	38.25	170.63377180899911
d1	2.0	A	brute	1	(0.4, 0.35)	(50,)	494	258.5192378328742	24.700000000000045	107.11826675849406
d1	2.0	A	brute	1	(0.4, 0.35)	(148,)	347	175.32686868686864	17.350000000000023	77.43559595959599
d1	2.0	A	brute	1	(0.4, 0.35)	(53,)	655	334.3144628099174	32.75000000000003	144.98993801652892
d1	2.0	A	brute	1	(0.4, 0.35)	(183,)	702	354.7860973370064	35.10000000000002	156.62486593204778
d1	2.0	A	brute	1	(0.4, 0.35)	(125,)	583	296.8804132231404	29.150000000000034	129.29185537190088
d1	2.0	A	brute	1	(0.4, 0.4)	(1,)	639	345.8302479338843	0.0	117.2679008264463
d1	2.0	A	brute	1	(0.4, 0.4)	(65,)	511	266.461331496786	0.0	97.8154674012856
d1	2.0	A	brute	1	(0.4, 0.4)	(99,)	577	316.3620844811753	0.0	104.25516620752988
d1	2.0	A	brute	1	(0.4, 0.4)	(71,)	336	169.20349862258954	0.0	66.71860055096418
d1	2.0	A	brute	1	(0.4, 0.4)	(72,)	588	297.51441689623505	0.0	116.194233241506
d1	2.0	A	brute	1	(0.4, 0.4)	(169,)	483	248.4529292929293	0.0	93.81882828282829
d1	2.0	A	brute	1	(0.4, 0.4)	(44,)	514	271.4966758494031	0.0	97.00132966023877
d1	2.0	A	brute	1	(0.4, 0.4)	(45,)	531	286.43989898989906	0.0	97.82404040404037
d1	2.0	A	brute	1	(0.4, 0.4)	(141,)	322	166.5898255280074	0.0	62.16406978879705
d1	2.0	A	brute	1	(0.4, 0.4)	(47,)	434	227.5261524334252	0.0	82.58953902662994
d1	2.0	A	brute	1	(0.4, 0.4)	(80,)	500	261.83918273645554	0.0	95.26432690541778
d1	2.0	A	brute	1	(0.4, 0.4)	(13,)	512	279.42797061524334	0.0	93.02881175390267
d1	2.0	A	brute	1	(0.4, 0.4)	(50,)	494	258.5192378328742	0.0	94.19230486685035
d1	2.0	A	brute	1	(0.4, 0.4)	(19,)	352	191.32897153351698	0.0	64.26841138659321
d1	2.0	A	brute	1	(0.4, 0.4)	(148,)	347	175.32686868686864	0.0	68.66925252525256
d1	2.0	A	brute	1	(0.4, 0.4)	(53,)	655	334.3144628099174	0.0	128.27421487603303
d1	2.0	A	brute	1	(0.4, 0.4)	(20,)	267	140.95910927456384	0.0	50.41635629017447
d1	2.0	A	brute	1	(0.4, 0.4)	(183,)	702	354.7860973370064	0.0	138.88556106519744
d1	2.0	A	brute	1	(0.4, 0.4)	(143,)	765	386.7606519742883	0.0	151.29573921028467
d1	2.0	A	brute	1	(0.4, 0.4)	(125,)	583	296.8804132231404	0.0	114.44783471074385
d1	2.0	A	brute	1	(0.4, 0.45)	(1,)	639	345.8302479338843	-31.94999999999999	99.97638842975206
d1	2.0	A	brute	1	(0.4, 0.45)	(141,)	322	166.5898255280074	-16.099999999999994	53.834578512396675
d1	2.0	A	brute	1	(0.4, 0.45)	(13,)	512	279.42797061524334	-25.599999999999994	79.0574132231405
d1	2.0	A	brute	1	(0.4, 0.45)	(143,)	765	386.7606519742883	-38.25	131.95770661157027
d1	2.0	A	brute	1	(0.4, 0.45)	(19,)	352	191.32897153351698	-17.599999999999994	54.701962809917376
d1	2.0	A	brute	1	(0.4, 0.45)	(148,)	347	175.32686868686864	-17.349999999999994	59.90290909090912
d1	2.0	A	brute	1	(0.4, 0.45)	(20,)	267	140.95910927456384	-13.349999999999994	43.36840082644628
d1	2.0	A	brute	1	(0.4, 0.45)	(169,)	483	248.4529292929293	-24.149999999999977	81.39618181818183
d1	2.0	A	brute	1	(0.4, 0.45)	(44,)	514	271.4966758494031	-25.69999999999999	83.42649586776862
d1	2.0	A	brute	1	(0.4, 0.45)	(45,)	531	286.43989898989906	-26.55000000000001	83.50204545454542
d1	2.0	A	brute	1	(0.4, 0.45)	(174,)	343	173.3077685950413	-17.149999999999977	59.211504132231426
d1	2.0	A	brute	1	(0.4, 0.45)	(173,)	533	279.91110192837465	-26.649999999999977	87.24000413223142
d1	2.0	A	brute	1	(0.4, 0.45)	(47,)	434	227.5261524334252	-21.69999999999999	71.21323140495868
d1	2.0	A	brute	1	(0.4, 0.45)	(50,)	494	258.5192378328742	-24.69999999999999	81.26634297520664
d1	2.0	A	brute	1	(0.4, 0.45)	(53,)	655	334.3144628099174	-32.75	111.55849173553716
d1	2.0	A	brute	1	(0.4, 0.45)	(183,)	702	354.7860973370064	-35.10000000000002	121.14625619834712
d1	2.0	A	brute	1	(0.4, 0.45)	(65,)	511	266.461331496786	-25.55000000000001	84.49240082644631
d1	2.0	A	brute	1	(0.4, 0.45)	(71,)	336	169.20349862258954	-16.80000000000001	58.25842561983471
d1	2.0	A	brute	1	(0.4, 0.45)	(72,)	588	297.51441689623505	-29.400000000000006	101.31851239669425
d1	2.0	A	brute	1	(0.4, 0.45)	(73,)	488	260.31619834710744	-24.399999999999977	78.05771074380166
d1	2.0	A	brute	1	(0.4, 0.45)	(80,)	500	261.83918273645554	-25.0	82.17236776859501
d1	2.0	A	brute	1	(0.4, 0.45)	(99,)	577	316.3620844811753	-28.850000000000023	88.43706198347112
d1	2.0	A	brute	1	(0.4, 0.45)	(111,)	526	284.9095224977043	-26.30000000000001	82.19071487603307
d1	2.0	A	brute	1	(0.4, 0.45)	(125,)	583	296.8804132231404	-29.150000000000006	99.60381404958682
d1	2.0	A	brute	1	(0.4, 0.5)	(1,)	639	345.8302479338843	-63.89999999999998	82.68487603305786
d1	2.0	A	brute	1	(0.4, 0.5)	(141,)	322	166.5898255280074	-32.19999999999999	45.505087235996314
d1	2.0	A	brute	1	(0.4, 0.5)	(13,)	512	279.42797061524334	-51.19999999999999	65.08601469237834
d1	2.0	A	brute	1	(0.4, 0.5)	(143,)	765	386.7606519742883	-76.5	112.61967401285585
d1	2.0	A	brute	1	(0.4, 0.5)	(19,)	352	191.32897153351698	-35.19999999999999	45.13551423324152
d1	2.0	A	brute	1	(0.4, 0.5)	(148,)	347	175.32686868686864	-34.69999999999999	51.13656565656569
d1	2.0	A	brute	1	(0.4, 0.5)	(20,)	267	140.95910927456384	-26.69999999999999	36.32044536271809
d1	2.0	A	brute	1	(0.4, 0.5)	(169,)	483	248.4529292929293	-48.29999999999998	68.97353535353537
d1	2.0	A	brute	1	(0.4, 0.5)	(44,)	514	271.4966758494031	-51.39999999999998	69.85166207529846
d1	2.0	A	brute	1	(0.4, 0.5)	(45,)	531	286.43989898989906	-53.099999999999994	69.18005050505047
d1	2.0	A	brute	1	(0.4, 0.5)	(174,)	343	173.3077685950413	-34.29999999999998	50.54611570247937
d1	2.0	A	brute	1	(0.4, 0.5)	(173,)	533	279.91110192837465	-53.29999999999998	73.24444903581269
d1	2.0	A	brute	1	(0.4, 0.5)	(47,)	434	227.5261524334252	-43.39999999999998	59.83692378328742
d1	2.0	A	brute	1	(0.4, 0.5)	(50,)	494	258.5192378328742	-49.39999999999998	68.34038108356293
d1	2.0	A	brute	1	(0.4, 0.5)	(53,)	655	334.3144628099174	-65.5	94.84276859504129
d1	2.0	A	brute	1	(0.4, 0.5)	(183,)	702	354.7860973370064	-70.19999999999999	103.4069513314968
d1	2.0	A	brute	1	(0.4, 0.5)	(65,)	511	266.461331496786	-51.099999999999994	71.16933425160701
d1	2.0	A	brute	1	(0.4, 0.5)	(67,)	265	143.3755280073462	-26.5	34.312235996326905
d1	2.0	A	brute	1	(0.4, 0.5)	(71,)	336	169.20349862258954	-33.599999999999994	49.79825068870524
d1	2.0	A	brute	1	(0.4, 0.5)	(72,)	588	297.51441689623505	-58.79999999999998	86.4427915518825
d1	2.0	A	brute	1	(0.4, 0.5)	(73,)	488	260.31619834710744	-48.79999999999998	65.0419008264463
d1	2.0	A	brute	1	(0.4, 0.5)	(77,)	462	243.79567493112944	-46.19999999999999	62.90216253443529
d1	2.0	A	brute	1	(0.4, 0.5)	(206,)	384	207.33744719926543	-38.39999999999998	49.93127640036731
d1	2.0	A	brute	1	(0.4, 0.5)	(80,)	500	261.83918273645554	-50.0	69.08040863177223
d1	2.0	A	brute	1	(0.4, 0.5)	(86,)	535	290.37783287419654	-53.5	68.81108356290173
d1	2.0	A	brute	1	(0.4, 0.5)	(92,)	386	206.53572084481175	-38.599999999999994	51.13213957759413
d1	2.0	A	brute	1	(0.4, 0.5)	(99,)	577	316.3620844811753	-57.69999999999999	72.61895775941235
d1	2.0	A	brute	1	(0.4, 0.5)	(111,)	526	284.9095224977043	-52.599999999999994	67.94523875114785
d1	2.0	A	brute	1	(0.4, 0.5)	(125,)	583	296.8804132231404	-58.29999999999998	84.75979338842981
d1	2.0	A	brute	1	(0.4, 0.55)	(1,)	639	345.8302479338843	-95.85000000000002	65.39336363636363
d1	2.0	A	brute	1	(0.4, 0.55)	(10,)	244	131.15854912764007	-36.60000000000001	25.46279797979797
d1	2.0	A	brute	1	(0.4, 0.55)	(141,)	322	166.5898255280074	-48.30000000000001	37.17559595959594
d1	2.0	A	brute	1	(0.4, 0.55)	(13,)	512	279.42797061524334	-76.80000000000001	51.11461616161617
d1	2.0	A	brute	1	(0.4, 0.55)	(14,)	310	170.65515151515152	-46.5	30.139666666666656
d1	2.0	A	brute	1	(0.4, 0.55)	(143,)	765	386.7606519742883	-114.75000000000006	93.28164141414143
d1	2.0	A	brute	1	(0.4, 0.55)	(145,)	210	103.68159779614325	-31.500000000000014	26.97512121212121
d1	2.0	A	brute	1	(0.4, 0.55)	(19,)	352	191.32897153351698	-52.80000000000001	35.56906565656567
d1	2.0	A	brute	1	(0.4, 0.55)	(148,)	347	175.32686868686864	-52.05000000000001	42.37022222222225
d1	2.0	A	brute	1	(0.4, 0.55)	(20,)	267	140.95910927456384	-40.05000000000001	29.27248989898989
d1	2.0	A	brute	1	(0.4, 0.55)	(27,)	545	305.9654178145088	-81.75	49.71902020202015
d1	2.0	A	brute	1	(0.4, 0.55)	(169,)	483	248.4529292929293	-72.45000000000002	56.55088888888889
d1	2.0	A	brute	1	(0.4, 0.55)	(44,)	514	271.4966758494031	-77.10000000000002	56.27682828282829
d1	2.0	A	brute	1	(0.4, 0.55)	(45,)	531	286.43989898989906	-79.65	54.858055555555495
d1	2.0	A	brute	1	(0.4, 0.55)	(174,)	343	173.3077685950413	-51.44999999999999	41.8807272727273
d1	2.0	A	brute	1	(0.4, 0.55)	(173,)	533	279.91110192837465	-79.95000000000002	59.24889393939395
d1	2.0	A	brute	1	(0.4, 0.55)	(47,)	434	227.5261524334252	-65.1	48.460616161616144
d1	2.0	A	brute	1	(0.4, 0.55)	(50,)	494	258.5192378328742	-74.10000000000002	55.41441919191922
d1	2.0	A	brute	1	(0.4, 0.55)	(53,)	655	334.3144628099174	-98.25000000000006	78.1270454545454
d1	2.0	A	brute	1	(0.4, 0.55)	(183,)	702	354.7860973370064	-105.30000000000001	85.66764646464645
d1	2.0	A	brute	1	(0.4, 0.55)	(65,)	511	266.461331496786	-76.65	57.846267676767695
d1	2.0	A	brute	1	(0.4, 0.55)	(67,)	265	143.3755280073462	-39.75	27.143459595959584
d1	2.0	A	brute	1	(0.4, 0.55)	(71,)	336	169.20349862258954	-50.400000000000006	41.33807575757575
d1	2.0	A	brute	1	(0.4, 0.55)	(72,)	588	297.51441689623505	-88.20000000000002	71.56707070707074
d1	2.0	A	brute	1	(0.4, 0.55)	(73,)	488	260.31619834710744	-73.20000000000002	52.0260909090909
d1	2.0	A	brute	1	(0.4, 0.55)	(76,)	323	171.26588613406796	-48.44999999999999	35.00376262626263
d1	2.0	A	brute	1	(0.4, 0.55)	(77,)	462	243.79567493112944	-69.30000000000001	50.712378787878805
d1	2.0	A	brute	1	(0.4, 0.55)	(206,)	384	207.33744719926543	-57.599999999999994	39.56440404040403
d1	2.0	A	brute	1	(0.4, 0.55)	(80,)	500	261.83918273645554	-75.0	55.988449494949435
d1	2.0	A	brute	1	(0.4, 0.55)	(86,)	535	290.37783287419654	-80.25	54.29219191919188
d1	2.0	A	brute	1	(0.4, 0.55)	(92,)	386	206.53572084481175	-57.900000000000006	40.80535353535353
d1	2.0	A	brute	1	(0.4, 0.55)	(99,)	577	316.3620844811753	-86.55000000000001	56.80085353535358
d1	2.0	A	brute	1	(0.4, 0.55)	(111,)	526	284.9095224977043	-78.9	53.69976262626264
d1	2.0	A	brute	1	(0.4, 0.55)	(125,)	583	296.8804132231404	-87.45000000000002	69.91577272727278
d1	2.0	A	brute	1	(0.4, 0.6)	(1,)	639	345.8302479338843	-127.79999999999995	48.10185123966943
d1	2.0	A	brute	1	(0.4, 0.6)	(10,)	244	131.15854912764007	-48.8	18.904870523415966
d1	2.0	A	brute	1	(0.4, 0.6)	(141,)	322	166.5898255280074	-64.39999999999998	28.846104683195577
d1	2.0	A	brute	1	(0.4, 0.6)	(13,)	512	279.42797061524334	-102.39999999999998	37.143217630854025
d1	2.0	A	brute	1	(0.4, 0.6)	(14,)	310	170.65515151515152	-62.0	21.6069090909091
d1	2.0	A	brute	1	(0.4, 0.6)	(143,)	765	386.7606519742883	-153.0	73.94360881542704
d1	2.0	A	brute	1	(0.4, 0.6)	(145,)	210	103.68159779614325	-42.0	21.79104132231405
d1	2.0	A	brute	1	(0.4, 0.6)	(19,)	352	191.32897153351698	-70.39999999999998	26.00261707988983
d1	2.0	A	brute	1	(0.4, 0.6)	(148,)	347	175.32686868686864	-69.39999999999998	33.60387878787883
d1	2.0	A	brute	1	(0.4, 0.6)	(20,)	267	140.95910927456384	-53.39999999999998	22.224534435261702
d1	2.0	A	brute	1	(0.4, 0.6)	(22,)	433	237.86893480257118	-86.6	30.478639118457323
d1	2.0	A	brute	1	(0.4, 0.6)	(27,)	545	305.9654178145088	-109.0	34.42074931129474
d1	2.0	A	brute	1	(0.4, 0.6)	(33,)	369	205.4812764003673	-73.80000000000001	24.311234159779616
d1	2.0	A	brute	1	(0.4, 0.6)	(169,)	483	248.4529292929293	-96.6	44.128242424242444
d1	2.0	A	brute	1	(0.4, 0.6)	(41,)	391	219.26063360881548	-78.19999999999999	24.843619834710722
d1	2.0	A	brute	1	(0.4, 0.6)	(44,)	514	271.4966758494031	-102.79999999999995	42.701994490358146
d1	2.0	A	brute	1	(0.4, 0.6)	(45,)	531	286.43989898989906	-106.19999999999996	40.53606060606057
d1	2.0	A	brute	1	(0.4, 0.6)	(174,)	343	173.3077685950413	-68.59999999999997	33.21533884297524
d1	2.0	A	brute	1	(0.4, 0.6)	(173,)	533	279.91110192837465	-106.6	45.25333884297524
d1	2.0	A	brute	1	(0.4, 0.6)	(47,)	434	227.5261524334252	-86.79999999999995	37.084308539944914
d1	2.0	A	brute	1	(0.4, 0.6)	(50,)	494	258.5192378328742	-98.79999999999995	42.48845730027551
d1	2.0	A	brute	1	(0.4, 0.6)	(53,)	655	334.3144628099174	-131.0	61.411322314049556
d1	2.0	A	brute	1	(0.4, 0.6)	(183,)	702	354.7860973370064	-140.39999999999998	67.92834159779616
d1	2.0	A	brute	1	(0.4, 0.6)	(65,)	511	266.461331496786	-102.19999999999996	44.52320110192841
d1	2.0	A	brute	1	(0.4, 0.6)	(67,)	265	143.3755280073462	-53.0	19.97468319559229
d1	2.0	A	brute	1	(0.4, 0.6)	(71,)	336	169.20349862258954	-67.19999999999999	32.87790082644629
d1	2.0	A	brute	1	(0.4, 0.6)	(72,)	588	297.51441689623505	-117.6	56.69134986225899
d1	2.0	A	brute	1	(0.4, 0.6)	(73,)	488	260.31619834710744	-97.6	39.010280991735556
d1	2.0	A	brute	1	(0.4, 0.6)	(74,)	302	159.96096418732782	-60.39999999999998	24.823421487603326
d1	2.0	A	brute	1	(0.4, 0.6)	(76,)	323	171.26588613406796	-64.59999999999997	26.440468319559244
d1	2.0	A	brute	1	(0.4, 0.6)	(204,)	427	229.74717171717174	-85.39999999999998	32.95169696969697
d1	2.0	A	brute	1	(0.4, 0.6)	(77,)	462	243.79567493112944	-92.39999999999998	38.52259504132235
d1	2.0	A	brute	1	(0.4, 0.6)	(206,)	384	207.33744719926543	-76.79999999999995	29.197531680440775
d1	2.0	A	brute	1	(0.4, 0.6)	(80,)	500	261.83918273645554	-100.0	42.89649035812667
d1	2.0	A	brute	1	(0.4, 0.6)	(86,)	535	290.37783287419654	-107.0	39.773300275482086
d1	2.0	A	brute	1	(0.4, 0.6)	(215,)	197	100.47128558310371	-39.39999999999998	18.51722865013779
d1	2.0	A	brute	1	(0.4, 0.6)	(92,)	386	206.53572084481175	-77.19999999999999	30.478567493112962
d1	2.0	A	brute	1	(0.4, 0.6)	(99,)	577	316.3620844811753	-115.39999999999998	40.98274931129484
d1	2.0	A	brute	1	(0.4, 0.6)	(101,)	344	191.13640036730953	-68.80000000000001	22.91815977961427
d1	2.0	A	brute	1	(0.4, 0.6)	(111,)	526	284.9095224977043	-105.19999999999996	39.454286501377425
d1	2.0	A	brute	1	(0.4, 0.6)	(125,)	583	296.8804132231404	-116.6	55.07175206611578
d1	2.0	A	brute	1	(0.4, 0.65)	(1,)	639	345.8302479338843	-159.75	30.8103388429752
d1	2.0	A	brute	1	(0.4, 0.65)	(131,)	172	94.0577318640955	-43.0	7.662474288337918
d1	2.0	A	brute	1	(0.4, 0.65)	(10,)	244	131.15854912764007	-60.999999999999986	12.346943067033962
d1	2.0	A	brute	1	(0.4, 0.65)	(141,)	322	166.5898255280074	-80.5	20.5166134067952
d1	2.0	A	brute	1	(0.4, 0.65)	(13,)	512	279.42797061524334	-128.0	23.171819100091824
d1	2.0	A	brute	1	(0.4, 0.65)	(14,)	310	170.65515151515152	-77.5	13.074151515151513
d1	2.0	A	brute	1	(0.4, 0.65)	(143,)	765	386.7606519742883	-191.25	54.60557621671259
d1	2.0	A	brute	1	(0.4, 0.65)	(145,)	210	103.68159779614325	-52.5	16.60696143250688
d1	2.0	A	brute	1	(0.4, 0.65)	(19,)	352	191.32897153351698	-88.0	16.436168503213977
d1	2.0	A	brute	1	(0.4, 0.65)	(148,)	347	175.32686868686864	-86.75	24.8375353535354
d1	2.0	A	brute	1	(0.4, 0.65)	(20,)	267	140.95910927456384	-66.75	15.176578971533516
d1	2.0	A	brute	1	(0.4, 0.65)	(22,)	433	237.86893480257118	-108.24999999999997	18.585192378328742
d1	2.0	A	brute	1	(0.4, 0.65)	(152,)	264	144.334334251607	-65.99999999999999	11.782682736455456
d1	2.0	A	brute	1	(0.4, 0.65)	(27,)	545	305.9654178145088	-136.25	19.12247842056928
d1	2.0	A	brute	1	(0.4, 0.65)	(32,)	381	213.02015610651978	-95.25	13.936898530762136
d1	2.0	A	brute	1	(0.4, 0.65)	(33,)	369	205.4812764003673	-92.25	14.037170339761246
d1	2.0	A	brute	1	(0.4, 0.65)	(169,)	483	248.4529292929293	-120.74999999999997	31.705595959595968
d1	2.0	A	brute	1	(0.4, 0.65)	(41,)	391	219.26063360881548	-97.75	13.88058815426993
d1	2.0	A	brute	1	(0.4, 0.65)	(44,)	514	271.4966758494031	-128.5	29.127160697888
d1	2.0	A	brute	1	(0.4, 0.65)	(45,)	531	286.43989898989906	-132.75000000000003	26.214065656565595
d1	2.0	A	brute	1	(0.4, 0.65)	(174,)	343	173.3077685950413	-85.75	24.549950413223172
d1	2.0	A	brute	1	(0.4, 0.65)	(173,)	533	279.91110192837465	-133.24999999999997	31.2577837465565
d1	2.0	A	brute	1	(0.4, 0.65)	(47,)	434	227.5261524334252	-108.5	25.708000918273626
d1	2.0	A	brute	1	(0.4, 0.65)	(50,)	494	258.5192378328742	-123.5	29.562495408631804
d1	2.0	A	brute	1	(0.4, 0.65)	(53,)	655	334.3144628099174	-163.75	44.69559917355366
d1	2.0	A	brute	1	(0.4, 0.65)	(183,)	702	354.7860973370064	-175.5	50.189036730945816
d1	2.0	A	brute	1	(0.4, 0.65)	(65,)	511	266.461331496786	-127.75000000000003	31.20013452708912
d1	2.0	A	brute	1	(0.4, 0.65)	(67,)	265	143.3755280073462	-66.25	12.80590679522497
d1	2.0	A	brute	1	(0.4, 0.65)	(197,)	188	106.45954086317724	-47.0	6.001298438934796
d1	2.0	A	brute	1	(0.4, 0.65)	(71,)	336	169.20349862258954	-84.0	24.417725895316806
d1	2.0	A	brute	1	(0.4, 0.65)	(72,)	588	297.51441689623505	-146.99999999999997	41.815629017447236
d1	2.0	A	brute	1	(0.4, 0.65)	(73,)	488	260.31619834710744	-121.99999999999997	25.994471074380158
d1	2.0	A	brute	1	(0.4, 0.65)	(74,)	302	159.96096418732782	-75.5	16.825373278236924
d1	2.0	A	brute	1	(0.4, 0.65)	(76,)	323	171.26588613406796	-80.75	17.877174012855846
d1	2.0	A	brute	1	(0.4, 0.65)	(204,)	427	229.74717171717174	-106.75	21.464338383838367
d1	2.0	A	brute	1	(0.4, 0.65)	(77,)	462	243.79567493112944	-115.5	26.33281129476586
d1	2.0	A	brute	1	(0.4, 0.65)	(207,)	281	155.0835169880624	-70.25	11.595713957759443
d1	2.0	A	brute	1	(0.4, 0.65)	(80,)	500	261.83918273645554	-125.0	29.804531221303904
d1	2.0	A	brute	1	(0.4, 0.65)	(206,)	384	207.33744719926543	-96.0	18.83065932047748
d1	2.0	A	brute	1	(0.4, 0.65)	(86,)	535	290.37783287419654	-133.75	25.254408631772236
